건축면적,부속건축물면적,부속건축물수,건폐율,법정동코드,건물명,블록,번,외필지수,생성일자,EPI점수,에너지효율등급,에너지절감율,기타용도,가구수,친환경건축물인증점수,친환경건축물등급,세대수,호수,옥내자주식면적,옥내자주식대수,옥내기계식면적,옥내기계식대수,지능형건축물인증점수,지능형건축물등급,지,로트,주건축물수,주용도코드,주용도코드명,관리건축물대장PK,새주소법정동코드,새주소본번,새주소도로코드,새주소부번,새주소지상지하코드,신구대장구분코드,신구대장구분코드명,도로명대지위치,옥외자주식면적,옥외자주식대수,옥외기계식면적,옥외기계식대수,대지면적,대지구분코드,대지위치,허가일,허가번호구분코드,허가번호구분코드명,허가번호기관코드,허가번호기관코드명,허가번호년,대장구분코드,대장구분코드명,대장종류코드,대장종류코드명,순번,시군구코드,특수지명,착공일,연면적,총주차수,사용승인일,용적률,용적률산정연면적
386.56,0,0,52.24,10100,한영캐슬,,0063,0,20201024,0,,0,공동주택,0,0,,29,4,386.56,17,0,0,0,,0016,,2,02000,공동주택,11620-100232392,10101,89.0,116204160744,9.0,0,1,신대장,서울특별시 관악구 행운1길 89-9,46,5,0,0,740,0,서울특별시 관악구 봉천동 63-16번지,20150204,1101,신축허가,3200025,건축과,2015,2,집합,1,총괄표제부,25,11620,,20150205,1479.1,22,20150612,199.88,1479.1
0,0,0,0,10100,,,0063,0,20100417,0,,0,다세대주택,0,0,,16,0,0,0,0,0,0,,0069,,2,02000,공동주택,11620-572,10101,89.0,116204160744,14.0,0,0,구대장,서울특별시 관악구 행운1길 89-14,0,0,0,0,0,0,서울특별시 관악구 봉천동 63-69번지,,,,,,,2,집합,1,총괄표제부,26,11620,,,709.92,0,,0,0
327.32,0,0,53.31,10100,리버스타운3차,,0100,3,20201024,0,,0,공동주택,0,0,,25,0,126.5,11,0,0,0,,0184,,2,02000,공동주택,11620-100230632,10101,16.0,116204160742,0.0,0,1,신대장,서울특별시 관악구 행운10길 16,99.9,9,0,0,614,0,서울특별시 관악구 봉천동 100-184번지,20140704,1101,신축허가,3200025,건축과,2014,2,집합,1,총괄표제부,27,11620,,20140710,1283.4,20,20150326,199.22,1223.2
249.57,0,0,59.99,10100,,,0100,2,20100417,0,,0,"단독주택,근린생활시설",8,0,,0,0,189.92,8,0,0,0,,0344,,2,01000,단독주택,11620-154,10101,7.0,116204160752,7.0,0,1,신대장,서울특별시 관악구 행운5길 7-7,0,0,0,0,416,0,서울특별시 관악구 봉천동 100-344번지,,,,,,,1,일반,1,총괄표제부,28,11620,,,1051.75,8,,185.69,772.47
3608.37,254.21,7,13.85,10100,관악중학교,,0100,0,20171118,0,,0,교육연구시설,0,0,,0,0,0,0,0,0,0,,0569,,4,Z8000,교육연구및복지시설,11620-505,10101,60.0,116204160259,0.0,0,0,구대장,서울특별시 관악구 남부순환로237길 60,0,50,0,0,26060,0,서울특별시 관악구 봉천동 100-569번지,,,,,,,1,일반,1,총괄표제부,29,11620,,,9131.8,43,,35.04,9131.8
3943.46,22.68,1,25.05,10100,인헌고등학교,,0174,0,20180915,0,,0,교육연구및복지시설,0,0,,0,0,0,0,0,0,0,,0005,,4,10000,교육연구시설,11620-506,10101,74.0,116204160668,0.0,0,1,신대장,서울특별시 관악구 인헌9길 74,678.5,59,0,0,15743,0,서울특별시 관악구 봉천동 174-5번지,,,,,,,1,일반,1,총괄표제부,30,11620,,,12226.99,59,,76.27,12007.39
0,0,0,0,10100,,,0178,0,20111021,0,,0,연립주택,0,0,,0,0,0,0,0,0,0,,0072,,2,01000,단독주택,11620-104,10101,58.0,116204160646,0.0,0,0,구대장,서울특별시 관악구 인헌13길 58,0,0,0,0,0,0,서울특별시 관악구 봉천동 178-72번지,,,,,,,1,일반,1,총괄표제부,31,11620,,,226.78,0,,0,0
471.39,0,0,46.17,10100,더 바움,,0178,0,20191121,0,,0,공동주택,0,0,,29,0,162.2,14,0,0,0,,0085,,3,02000,공동주택,11620-100272261,10101,49.0,116204160646,0.0,0,1,신대장,서울특별시 관악구 인헌13길 49,100.2,9,0,0,1021,0,서울특별시 관악구 봉천동 178-85번지,20180524,1101,신축허가,3200025,건축과,2018,2,집합,1,총괄표제부,32,11620,,20181227,1899.6,23,20191119,186.05,1899.6
0,0,0,0,10100,낙성대현대아파트,,0179,3,20200515,0,,0,"아파트, 근린생활시설, 상가, 연립주택",0,0,,354,0,0,0,0,0,0,,0058,,5,02000,공동주택,11620-575,10101,68.0,116204160669,0.0,0,1,신대장,서울특별시 관악구 인헌길 68,0,0,0,0,0,0,서울특별시 관악구 봉천동 179-58번지,,,,,,,2,집합,1,총괄표제부,33,11620,,,31147.96,0,,0,0
0,0,0,0,10100,,,0180,0,20100417,0,,0,주택,2,0,,0,0,0,0,0,0,0,,0088,,2,01000,단독주택,11620-508,10101,16.0,116204160642,0.0,0,0,구대장,서울특별시 관악구 인헌12가길 16,0,0,0,0,0,0,서울특별시 관악구 봉천동 180-88번지,,,,,,,1,일반,1,총괄표제부,34,11620,,,374.88,0,,0,0
