brms_rider_id,birth,delivery_method,first_available_date,business_start_day,is_recom,insurance_type,gender,recommender_rider_account_id,rider_no,수행건수,실제수행기간,최다수행시각,최다수행시각.1,평일/주말선호,2순위평일/주말,최다수행요일,2순위수행요일,최다기상타입,주요수행service_type,주요수행allocated_type,주요수행method,최다수행전달거리,2순위수행전달거리,기본배달비_중간값,총배달비_중간값,last_working_day,not_working,첫운행이후,미운행기간,첫운행이후기간,outcome
10A7B4CAC9270F65F27418C795CFC254FBC70E94648F162217E1F730D39D00AB,1970,GENERAL_BICYCLES,2023.8.27,2023.8.31,0,ETC_ON_DEMAND,MAN,NA,10A7B4CAC9270F65F27418C795CFC254FBC70E94648F162217E1F730D39D00AB,13,5.00 ,20_26,17_20,WEEKDAY,WEEKEND,WED,SAT,0,SINGLE,1,GENERAL_BICYCLES,2500,0.0,3500,3800,2023.10.6,7,43,10일 이하,50일 이하,0
10ACD3491B4B6273DA23B533C4E7292DCAA3E81242F2DB2BADE5A7B1F2788F7B,1980,CAR,2023.8.16,2023.8.17,1,CAR_ON_DEMAND,WOMAN,A2966B7052D48C692F5EFADBBE9686EC85BDFF5B95A82F85930FDC0B8F047ADC,10ACD3491B4B6273DA23B533C4E7292DCAA3E81242F2DB2BADE5A7B1F2788F7B,6,5.00 ,20_26,17_20,WEEKDAY,WEEKEND,TUE,WED,0,SINGLE,0,CAR,4000,5000.0,5260,5560,2023.8.27,47,57,50일 이하,60일 이하,1
10AFDE8FA14B15CEC6FB9F0B8B90CD3CF3CE168346553FAEAAFF975416CFBFF3,1990,WALK,2023.8.28,2023.8.29,1,NOT_REQUIRED,WOMAN,06CC2258B3511CBF3DEF332C6C80D95609446932E3F2861E3C4D81DE776D171D,10AFDE8FA14B15CEC6FB9F0B8B90CD3CF3CE168346553FAEAAFF975416CFBFF3,12,2.00 ,17_20,13_17,WEEKDAY,NA,THU,TUE,0,SINGLE,0,WALK,0,1000.0,2900,3460,2023.10.11,2,45,10일 이하,50일 이하,0
10B615BD288F3E4B947D8CA47BB40BE0999C781E8CD4F012C454CA192B1D897B,1970,BIKE,2023.8.30,2023.8.30,1,BIKE_ON_DEMAND_DB,MAN,5B26BA80066E8C2F72937015676A5AF5AC3FA1506E76106528AABD56235780EA,10B615BD288F3E4B947D8CA47BB40BE0999C781E8CD4F012C454CA192B1D897B,64,5.00 ,13_17,11_13,WEEKEND,WEEKDAY,SUN,MON,0,SINGLE,1,BIKE,1000,1500.0,3520,4400,2023.10.9,4,44,10일 이하,50일 이하,0
10B7845C476F2C33AAC197E1939583D462261B8F80851E916A87E4A7BF5DBA04,1970,GENERAL_BICYCLES,2023.8.26,2023.8.31,0,ETC_ON_DEMAND,WOMAN,NA,10B7845C476F2C33AAC197E1939583D462261B8F80851E916A87E4A7BF5DBA04,23,4.00 ,17_20,20_26,WEEKDAY,NA,TUE,THU,0,SINGLE,0,GENERAL_BICYCLES,1000,500.0,3500,3600,2023.9.25,18,43,20일 이하,50일 이하,0
10BB011F6EF2276CC5D87EF43AE7BBD33B26A56C455B82A4C1EA43252631734B,1980,WALK,2023.8.4,2023.8.9,0,NOT_REQUIRED,WOMAN,NA,10BB011F6EF2276CC5D87EF43AE7BBD33B26A56C455B82A4C1EA43252631734B,3,1.00 ,17_20,NA,WEEKDAY,NA,WED,NA,0,STACK,1,WALK,0,500.0,2500,3100,2023.8.9,65,65,61일 이상,61일 이상,1
10BF6E432DA3418092D1624434FBD297890DC169BD095E09D9C175E0AE2CA587,1980,BIKE,2023.9.1,2023.9.17,1,MOTOR_BIKE_ON_DEMAND,MAN,D2A1FF07A07571611C582A4659838D48EEE0C3030CED9FB7520C3E9A2D7B5B14,10BF6E432DA3418092D1624434FBD297890DC169BD095E09D9C175E0AE2CA587,5,1.00 ,20_26,NA,WEEKEND,NA,SUN,NA,0,STACK,1,BIKE,1500,3500.0,4180,4380,2023.9.17,26,26,30일 이하,30일 이하,0
10CCE827CC76590B1BCB6F0C724BFA0CC5BF98FC36E81735F5E4EF1A6023EBEC,1980,THROTTLE_BICYCLES,2023.8.13,2023.8.14,0,ETC_ON_DEMAND,WOMAN,NA,10CCE827CC76590B1BCB6F0C724BFA0CC5BF98FC36E81735F5E4EF1A6023EBEC,7,3.00 ,17_20,13_17,WEEKEND,WEEKDAY,SAT,WED,0,STACK,1,THROTTLE_BICYCLES,500,4500.0,3500,3780,2023.10.9,4,60,10일 이하,60일 이하,0
10D488430926FE1985431F105399A398C4CC1D718E772A6E0A4AAC2DBC25D62C,1980,THROTTLE_BICYCLES,2023.8.3,2023.8.3,1,ETC_ON_DEMAND,WOMAN,B35DF887BE8C71B993936A5B06D848750F81B0480B5E94BB89A2AD260C60F274,10D488430926FE1985431F105399A398C4CC1D718E772A6E0A4AAC2DBC25D62C,18,3.00 ,20_26,17_20,WEEKEND,WEEKDAY,SAT,THU,0,SINGLE,1,THROTTLE_BICYCLES,500,1000.0,2900,3300,2023.10.11,2,71,10일 이하,61일 이상,0
10E4755A2D3EB2A798612A53D7A60A03E059E58A6CA0E0B06C587F2730EAE0BE,1990,CAR,2023.8.16,2023.8.17,0,CAR_ON_DEMAND,MAN,NA,10E4755A2D3EB2A798612A53D7A60A03E059E58A6CA0E0B06C587F2730EAE0BE,4,1.00 ,17_20,NA,WEEKDAY,NA,THU,NA,0,SINGLE,1,CAR,1500,3000.0,3780,5580,2023.8.29,45,57,50일 이하,60일 이하,1
11158511CD127053246758E5AADA167BCD0A687CE19710EA29A16C41B8BEAF06,1990,BIKE,2023.8.8,2023.8.8,0,BIKE_ON_DEMAND_DB,MAN,NA,11158511CD127053246758E5AADA167BCD0A687CE19710EA29A16C41B8BEAF06,81,5.00 ,20_26,17_20,WEEKEND,WEEKDAY,SUN,TUE,0,SINGLE,1,BIKE,3000,2000.0,4040,4885,2023.10.11,2,66,10일 이하,61일 이상,0
1118958B22AD8E76330938CC3B14DA768F0D9113387E2EB9E6BDBA70C14B8C87,1990,BIKE,2023.9.5,2023.9.15,0,BIKE_ON_DEMAND_DB,MAN,NA,1118958B22AD8E76330938CC3B14DA768F0D9113387E2EB9E6BDBA70C14B8C87,39,5.00 ,13_17,20_26,WEEKDAY,WEEKEND,THU,WED,1,STACK,1,BIKE,2500,1500.0,3600,4340,2023.10.11,2,28,10일 이하,30일 이하,0
111C832B0E4852098E92E789C7D5C7E719C0644A60B53C32AB49FF991E3CED4E,1980,CAR,2023.8.11,2023.8.11,0,CAR_ON_DEMAND,MAN,NA,111C832B0E4852098E92E789C7D5C7E719C0644A60B53C32AB49FF991E3CED4E,27,6.00 ,17_20,13_17,WEEKDAY,WEEKEND,TUE,FRI,0,SINGLE,1,CAR,500,1000.0,3100,4920,2023.8.19,55,63,60일 이하,61일 이상,1
111EE131E71962E689A0A942CD56E63AD01EC3F4ACD0852A791EC78260F5D0EB,1990,WALK,2023.8.30,2023.9.5,1,NOT_REQUIRED,MAN,15389FFAB0DD1E093E853A19FEFA52FA49292EA63ACAFE0B24AD29AEBA8C17D9,111EE131E71962E689A0A942CD56E63AD01EC3F4ACD0852A791EC78260F5D0EB,2,1.00 ,17_20,NA,WEEKDAY,NA,TUE,NA,0,STACK,1,WALK,500,NA,2500,2650,2023.9.5,38,38,40일 이하,40일 이하,1
1127A8D8CDFACD71E90EA53B0CFA581E27FEF2D8B51FBB31373AE0E7C4C68CCA,1990,CAR,2023.8.7,2023.8.7,1,CAR_ON_DEMAND,MAN,26C739FADE7984EC408E36A956DD89D99316E00C95EAFA031C7BB582D2296E67,1127A8D8CDFACD71E90EA53B0CFA581E27FEF2D8B51FBB31373AE0E7C4C68CCA,2,2.00 ,17_20,NA,WEEKDAY,NA,WED,NA,1,SINGLE,1,CAR,1500,NA,3580,9380,2023.8.9,65,67,61일 이상,61일 이상,1
112F9D84F3E6D544409E4F778D5622057BC9074D821D007A261891938DDF18F6,1990,PAS_BICYCLES,2023.8.23,2023.8.31,0,ETC_ON_DEMAND,WOMAN,NA,112F9D84F3E6D544409E4F778D5622057BC9074D821D007A261891938DDF18F6,8,1.00 ,20_26,NA,WEEKDAY,NA,THU,NA,0,SINGLE,1,WALK,2500,3000.0,3500,3780,2023.8.31,43,43,50일 이하,50일 이하,1
113731F4694C3A5DAAA978F891004B1C2A1E6A2491EE59563A79AF950D2F3654,1970,CAR,2023.8.9,2023.8.10,0,CAR_ON_DEMAND,MAN,NA,113731F4694C3A5DAAA978F891004B1C2A1E6A2491EE59563A79AF950D2F3654,1,1.00 ,17_20,NA,WEEKDAY,NA,THU,NA,1,SINGLE,1,CAR,500,NA,3000,8000,2023.9.3,40,64,40일 이하,61일 이상,1
1144DE1CAE3E7D2DA3C42CD9DDBAC9E796C70490F95C77CFA70C3C2352CDF87D,1990,BIKE,2023.8.21,2023.8.21,0,BIKE_ON_DEMAND_DB,MAN,NA,1144DE1CAE3E7D2DA3C42CD9DDBAC9E796C70490F95C77CFA70C3C2352CDF87D,29,3.00 ,17_20,11_13,WEEKDAY,WEEKEND,MON,FRI,0,SINGLE,1,BIKE,1500,1000.0,3500,4200,2023.10.9,4,53,10일 이하,60일 이하,0
1145F09089E50C91C27D43A9E48A68DD60E611F7699E4C582C17D6471C12B0C0,1970,PAS_BICYCLES,2023.8.3,2023.8.3,1,ETC_ON_DEMAND,WOMAN,738482A8FB88AA84AEB34DE2750977BFA27D0A816FD648C069AB417C91BC6150,1145F09089E50C91C27D43A9E48A68DD60E611F7699E4C582C17D6471C12B0C0,1,1.00 ,09_11,NA,WEEKDAY,NA,THU,NA,0,SINGLE,1,PAS_BICYCLES,1500,NA,3500,6100,2023.9.18,25,71,30일 이하,61일 이상,0
1149A1620B6AB8D4FA5CF686325B968F41B3558EF3A945F07DA79F90DEFE7C43,1980,THROTTLE_BICYCLES,2023.8.31,2023.8.31,1,ETC_ON_DEMAND,MAN,758EFAFBCD1B181055E11A38DF21046413491C725DA4276D955B0B4C02743BA9,1149A1620B6AB8D4FA5CF686325B968F41B3558EF3A945F07DA79F90DEFE7C43,2,1.00 ,09_11,NA,WEEKDAY,NA,THU,NA,0,STACK,1,THROTTLE_BICYCLES,2000,NA,3980,5080,2023.8.31,43,43,50일 이하,50일 이하,1
114C8C10E200EE06FCCE072C2CF150F7987AF6F86AA5DFAF0FA0A350DA187A5B,1990,WALK,2023.8.29,2023.8.29,0,NOT_REQUIRED,WOMAN,NA,114C8C10E200EE06FCCE072C2CF150F7987AF6F86AA5DFAF0FA0A350DA187A5B,19,4.00 ,17_20,13_17,WEEKEND,WEEKDAY,THU,SAT,0,SINGLE,1,WALK,0,500.0,2900,2900,2023.9.14,29,45,30일 이하,50일 이하,0
11582FEBF3806C4AACAE4A05D238BAFB7D4AEBE9A77E058C13E2A577E04D7715,1970,CAR,2023.8.29,2023.9.12,1,CAR_ON_DEMAND,WOMAN,667425E02D283F625BE9A6F8DFEAACF66BD555B5B0B41376595EAF5FF6D906A8,11582FEBF3806C4AACAE4A05D238BAFB7D4AEBE9A77E058C13E2A577E04D7715,5,2.00 ,11_13,17_20,WEEKEND,WEEKDAY,SAT,TUE,0,MARKET,1,CAR,2000,500.0,3580,3580,2023.9.23,20,31,20일 이하,40일 이하,0
1160C551229F2CE08F442F175E47859F48A8D3315DE0750F1B9B92F80C66E62B,1960,CAR,2023.8.24,2023.8.29,1,PERSONAL,MAN,3B41C5E3ABB5E34B6BAEA9EAE94D9C57BBFCC9B9CC5CFD7739228F31D46EB437,1160C551229F2CE08F442F175E47859F48A8D3315DE0750F1B9B92F80C66E62B,194,7.00 ,13_17,17_20,WEEKDAY,WEEKEND,TUE,SAT,0,SINGLE,0,CAR,2000,2500.0,3991,4500,2023.10.11,2,45,10일 이하,50일 이하,0
116158C0C0F96F962B49EB7509A9D63265FD2ECA526E8785C852C7503FF95BA4,1980,BIKE,2023.9.18,2023.9.27,0,BIKE_ON_DEMAND_DB,MAN,NA,116158C0C0F96F962B49EB7509A9D63265FD2ECA526E8785C852C7503FF95BA4,34,6.00 ,13_17,09_11,WEEKEND,WEEKDAY,TUE,WED,0,SINGLE,1,BIKE,1500,3500.0,3800,5580,2023.10.10,3,16,10일 이하,20일 이하,0
11760BF0B4995E3882A7995016F75A53FDE6E1433F5DBC30B1A694ADA6114D47,1980,CAR,2023.8.27,2023.8.28,0,CAR_ON_DEMAND,MAN,NA,11760BF0B4995E3882A7995016F75A53FDE6E1433F5DBC30B1A694ADA6114D47,9,5.00 ,13_17,20_26,WEEKDAY,WEEKEND,WED,SUN,0,STACK,1,THROTTLE_BICYCLES,1000,1500.0,3300,3340,2023.9.15,28,46,30일 이하,50일 이하,0
117AB5C3DDDE07C929A37C67B8EE7D551DA068DE5316D41381F8CA292606309F,1990,BIKE,2023.8.31,2023.9.3,0,PERSONAL,MAN,NA,117AB5C3DDDE07C929A37C67B8EE7D551DA068DE5316D41381F8CA292606309F,16,5.00 ,09_11,20_26,WEEKEND,WEEKDAY,SUN,WED,0,SINGLE,0,BIKE,3500,2500.0,4220,5320,2023.9.30,13,40,20일 이하,40일 이하,0
1185ECA9B94E172C2CDEBEC9139F0AB00BBB4624FF9857B2ED8EEA646A869865,1970,BIKE,2023.8.22,2023.8.24,0,BIKE_ON_DEMAND_DB,MAN,NA,1185ECA9B94E172C2CDEBEC9139F0AB00BBB4624FF9857B2ED8EEA646A869865,1,1.00 ,20_26,NA,WEEKDAY,NA,THU,NA,0,SINGLE,0,BIKE,2500,NA,4140,4140,2023.8.24,50,50,50일 이하,50일 이하,1
11981F76D6E7D3862A6DE5C2E316493E444239A8912C3709DBEEB96A9EA8C382,1970,BIKE,2023.9.16,2023.9.16,0,PERSONAL,MAN,NA,11981F76D6E7D3862A6DE5C2E316493E444239A8912C3709DBEEB96A9EA8C382,11,6.00 ,11_13,13_17,WEEKEND,WEEKDAY,WED,SUN,1,SINGLE,0,BIKE,1000,4000.0,3060,4900,2023.9.28,15,27,20일 이하,30일 이하,0
11A0C1F2E785F59571577C7E1A7D3956FE8ED4E761E657717623150D7103C565,1970,BIKE,2023.8.20,2023.8.20,1,PERSONAL,MAN,243B86A3D3069BE2736E9A40960A963F09DD8A2AA2AD6F485A0D4C6298A94BC0,11A0C1F2E785F59571577C7E1A7D3956FE8ED4E761E657717623150D7103C565,2,2.00 ,20_26,NA,WEEKEND,NA,THU,NA,1,STACK,1,BIKE,1500,NA,3360,4660,2023.8.24,50,54,50일 이하,60일 이하,1
11B524A37FF005FE46E4C8582733F814EC7479203AF453B3A4493530C1A8D7D9,1990,BIKE,2023.8.10,2023.8.13,0,BIKE_ON_DEMAND_HYUNDAI,MAN,NA,11B524A37FF005FE46E4C8582733F814EC7479203AF453B3A4493530C1A8D7D9,42,3.00 ,17_20,13_17,WEEKDAY,WEEKEND,WED,FRI,0,SINGLE,1,BIKE,1000,1500.0,3500,4760,2023.10.11,2,61,10일 이하,61일 이상,0
11C3CC96EEF55A43C900A8957F5E776DD334BDB705A50245662828F2959E2118,1980,GENERAL_BICYCLES,2023.8.14,2023.8.15,1,ETC_ON_DEMAND,MAN,D683EC913B53A04EB9C7007156C4AEB2D0BA57305BE58AE9A7A1C7E018CA191A,11C3CC96EEF55A43C900A8957F5E776DD334BDB705A50245662828F2959E2118,11,3.00 ,17_20,13_17,WEEKEND,WEEKDAY,TUE,SAT,0,SINGLE,0,GENERAL_BICYCLES,2000,1500.0,3500,3600,2023.10.11,2,59,10일 이하,60일 이하,0
11D5C5459C9D884FAE0B989616009326DE7DB8E1B77984B14C7A10040EA7F3DB,1980,BIKE,2023.8.19,2023.8.21,1,BIKE_ON_DEMAND_HYUNDAI,MAN,6B54D8DB1BC62787CC4DFAA041B9451AFD924506E4789357D5594EF00BA7DACF,11D5C5459C9D884FAE0B989616009326DE7DB8E1B77984B14C7A10040EA7F3DB,14,3.00 ,13_17,11_13,WEEKEND,WEEKDAY,SAT,MON,0,STACK,1,BIKE,1500,2000.0,3660,4780,2023.10.11,2,53,10일 이하,60일 이하,0
11DE7B293BE47A61013709BCD4F7BFB25D7F2BC228146AC8D6B622F97296DAB4,1980,THROTTLE_BICYCLES,2023.8.26,2023.8.27,0,ETC_ON_DEMAND,MAN,NA,11DE7B293BE47A61013709BCD4F7BFB25D7F2BC228146AC8D6B622F97296DAB4,7,3.00 ,13_17,20_26,WEEKDAY,WEEKEND,WED,SUN,0,SINGLE,1,PAS_BICYCLES,1000,1500.0,3500,3600,2023.10.3,10,47,10일 이하,50일 이하,0
11EAA7F4D30D5064DEB77EE671DDA53733F9A1AFEAF24D2788EC98D2E74E9297,1970,BIKE,2023.8.29,2023.8.29,0,BIKE_ON_DEMAND_DB,MAN,NA,11EAA7F4D30D5064DEB77EE671DDA53733F9A1AFEAF24D2788EC98D2E74E9297,73,6.00 ,17_20,13_17,WEEKEND,WEEKDAY,SAT,WED,0,SINGLE,1,BIKE,3000,2500.0,4220,5440,2023.10.11,2,45,10일 이하,50일 이하,0
11EFDF712295FC2BABD77D30834E05079F27220E7233B8E9C025CF60F970EE6C,1990,BIKE,2023.8.20,2023.8.20,0,BIKE_ON_DEMAND_DB,MAN,NA,11EFDF712295FC2BABD77D30834E05079F27220E7233B8E9C025CF60F970EE6C,3,1.00 ,20_26,NA,WEEKEND,NA,SUN,NA,0,SINGLE,1,BIKE,2000,3000.0,3820,4220,2023.8.20,54,54,60일 이하,60일 이하,1
11F28FB79F829CC1001832F3165D55FDE5A8D920C7C88C8CA86F3F15415788FF,1970,BIKE,2023.8.22,2023.8.22,1,BIKE_ON_DEMAND_DB,MAN,3C7736A749511C69DD49E0316AB41019C352A09D85AF7A5471CEF1D5A18630EC,11F28FB79F829CC1001832F3165D55FDE5A8D920C7C88C8CA86F3F15415788FF,227,7.00 ,17_20,20_26,WEEKDAY,WEEKEND,SUN,SAT,0,STACK,1,BIKE,1000,2000.0,3861,5480,2023.10.11,2,52,10일 이하,60일 이하,0
121137DB19003B8C9CF713B298ED10202C99668E42E3734C7C33B136CEE8708C,1980,WALK,2023.8.3,2023.8.6,1,NOT_REQUIRED,MAN,2AADAC452F68BB301922701FDAD0F0A87C7689945F23D86DCC695F8BF997F7E3,121137DB19003B8C9CF713B298ED10202C99668E42E3734C7C33B136CEE8708C,11,3.00 ,13_17,20_26,WEEKEND,WEEKDAY,SUN,THU,0,SINGLE,0,WALK,1000,500.0,3300,4200,2023.9.21,22,68,30일 이하,61일 이상,0
121B137A0DAF765A6B0DD144AE27A9E46DD13A6822AFE891EBC4097CF8F1F4EE,1990,THROTTLE_BICYCLES,2023.9.7,2023.9.7,0,ETC_ON_DEMAND,MAN,NA,121B137A0DAF765A6B0DD144AE27A9E46DD13A6822AFE891EBC4097CF8F1F4EE,44,5.00 ,20_26,17_20,WEEKDAY,WEEKEND,FRI,THU,0,SINGLE,1,THROTTLE_BICYCLES,1000,500.0,3500,3600,2023.10.11,2,36,10일 이하,40일 이하,0
122101B653A084014987C58618AD6331A73600C4904DBC53C3242B12BD548006,1980,WALK,2023.8.5,2023.8.12,0,NOT_REQUIRED,WOMAN,NA,122101B653A084014987C58618AD6331A73600C4904DBC53C3242B12BD548006,1,1.00 ,17_20,NA,WEEKEND,NA,SAT,NA,0,STACK,1,GENERAL_BICYCLES,2000,NA,3850,4150,2023.10.8,5,62,10일 이하,61일 이상,0
122EFB155C9C0A64E23E772B01FAD79FC52D1FB6F67E9A69799BF326C7470402,1980,BIKE,2023.8.25,2023.9.6,0,PERSONAL,MAN,NA,122EFB155C9C0A64E23E772B01FAD79FC52D1FB6F67E9A69799BF326C7470402,6,2.00 ,11_13,13_17,WEEKDAY,NA,WED,THU,0,SINGLE,1,BIKE,500,5500.0,5100,5200,2023.10.11,2,37,10일 이하,40일 이하,0
123EF28E534EE52333EB1F1CF66C0C6F9313097AE6D31CF8F7C5AB93F1818970,1980,CAR,2023.8.30,2023.8.30,1,CAR_ON_DEMAND,MAN,21D005FB6ADD08C6FCFFFA02D21A3272BCA0E5D46F4B550884BD7E97890E2EF5,123EF28E534EE52333EB1F1CF66C0C6F9313097AE6D31CF8F7C5AB93F1818970,1,1.00 ,17_20,NA,WEEKDAY,NA,WED,NA,1,SINGLE,1,CAR,1000,NA,3500,7100,2023.8.30,44,44,50일 이하,50일 이하,1
1249A88461DFEBCC34626D993AE7BDC1071DCC72F486666DA8F6BD0ED2F9153F,1980,THROTTLE_BICYCLES,2023.8.27,2023.9.10,0,ETC_ON_DEMAND,MAN,NA,1249A88461DFEBCC34626D993AE7BDC1071DCC72F486666DA8F6BD0ED2F9153F,17,3.00 ,17_20,11_13,WEEKEND,WEEKDAY,SUN,SAT,0,SINGLE,0,THROTTLE_BICYCLES,1000,500.0,3500,4000,2023.10.8,5,33,10일 이하,40일 이하,0
124A52486EB0042BBDAF1AAB432B80B8FCDE907F468740DD340020D035093623,1980,CAR,2023.8.20,2023.8.25,0,CAR_ON_DEMAND,WOMAN,NA,124A52486EB0042BBDAF1AAB432B80B8FCDE907F468740DD340020D035093623,40,7.00 ,17_20,20_26,WEEKDAY,WEEKEND,SUN,TUE,0,SINGLE,0,CAR,1500,2000.0,3660,4780,2023.10.11,2,49,10일 이하,50일 이하,0
124B7B59A06389A96C8A03299685EA6CD36F601A8ECFB89D027F207F85BD1063,1990,WALK,2023.8.14,2023.8.14,0,NOT_REQUIRED,MAN,NA,124B7B59A06389A96C8A03299685EA6CD36F601A8ECFB89D027F207F85BD1063,33,6.00 ,20_26,13_17,WEEKEND,WEEKDAY,FRI,THU,0,SINGLE,0,WALK,1000,500.0,3140,3320,2023.10.5,8,60,10일 이하,60일 이하,0
126C0A806FB3444EF4C29F002EB05528B70ED1E201F2691C1F2AC0D06C3A0EB3,2000,PAS_BICYCLES,2023.8.21,2023.8.24,0,ETC_ON_DEMAND,MAN,NA,126C0A806FB3444EF4C29F002EB05528B70ED1E201F2691C1F2AC0D06C3A0EB3,7,3.00 ,20_26,13_17,WEEKDAY,WEEKEND,THU,MON,0,SINGLE,0,PAS_BICYCLES,500,1000.0,3500,3600,2023.8.28,46,50,50일 이하,50일 이하,1
1270DE37386BD7BD0BC090468E6D8C125BC76B9CE9182A71CD9C984F4F527EEE,1960,WALK,2023.8.11,2023.8.11,0,NOT_REQUIRED,MAN,NA,1270DE37386BD7BD0BC090468E6D8C125BC76B9CE9182A71CD9C984F4F527EEE,24,6.00 ,13_17,17_20,WEEKEND,WEEKDAY,SAT,FRI,0,SINGLE,1,WALK,500,0.0,2900,3200,2023.10.10,3,63,10일 이하,61일 이상,0
12727B4CB45E9F1808FF6DCCD5EB9AA69350CF9B1BD0C63AF8DE0F664E63AADC,1980,PAS_BICYCLES,2023.8.21,2023.8.21,1,ETC_ON_DEMAND,WOMAN,3A5EB60A740E728F75753985B4A625B75A823724EACE7FFECA37383131B06F7E,12727B4CB45E9F1808FF6DCCD5EB9AA69350CF9B1BD0C63AF8DE0F664E63AADC,45,6.00 ,17_20,20_26,WEEKDAY,WEEKEND,WED,TUE,0,STACK,1,GENERAL_BICYCLES,1500,1000.0,3390,4220,2023.10.11,2,53,10일 이하,60일 이하,0
12734845B07AFB45170860613627E03BA340BB7CE05CBCEF85ED8636E0CA1DF0,1980,WALK,2023.8.8,2023.8.14,1,NOT_REQUIRED,WOMAN,FA65CFFFC162AE042790268D97EA1E36353C07A056A2BE0AE6003F3D32E4B608,12734845B07AFB45170860613627E03BA340BB7CE05CBCEF85ED8636E0CA1DF0,1,1.00 ,17_20,NA,WEEKDAY,NA,MON,NA,0,STACK,1,WALK,1000,NA,2650,2950,2023.8.14,60,60,60일 이하,60일 이하,1
1281DA42FD48999389C351454EC763BFC50E114893048E7607FA7786403B53DC,2000,WALK,2023.8.22,2023.8.22,0,NOT_REQUIRED,WOMAN,NA,1281DA42FD48999389C351454EC763BFC50E114893048E7607FA7786403B53DC,2,2.00 ,20_26,NA,WEEKDAY,NA,WED,NA,1,SINGLE,0,WALK,1000,NA,3300,4140,2023.8.23,51,52,60일 이하,60일 이하,1
12A76CC3E6347611923E682689E416B9C4F891F6F6CD9D0C9F0C43C84BCF1EC2,1980,GENERAL_BICYCLES,2023.8.27,2023.9.14,0,ETC_ON_DEMAND,MAN,NA,12A76CC3E6347611923E682689E416B9C4F891F6F6CD9D0C9F0C43C84BCF1EC2,16,2.00 ,13_17,17_20,WEEKDAY,NA,TUE,THU,0,STACK,1,GENERAL_BICYCLES,2000,1000.0,3580,3680,2023.10.11,2,29,10일 이하,30일 이하,0
12ADA2515F623B2EFC26008D589B215C604126B45FA607E9B57D2FDA7F775D3C,1980,WALK,2023.8.4,2023.8.5,1,NOT_REQUIRED,MAN,7A8D1F99B5CF23002EA514BC3AA2805E1ED8C3B7462FDC36C4EA941D81733C88,12ADA2515F623B2EFC26008D589B215C604126B45FA607E9B57D2FDA7F775D3C,22,5.00 ,13_17,11_13,WEEKEND,WEEKDAY,SUN,SAT,1,SINGLE,0,WALK,0,2000.0,3220,4320,2023.9.30,13,69,20일 이하,61일 이상,0
12BB1A3BDAEE60321CF7EA2F7A7956D8E44C4A8B2A3A2F056965F99767CED3D7,1990,BIKE,2023.8.10,2023.8.16,0,BIKE_ON_DEMAND_HYUNDAI,MAN,NA,12BB1A3BDAEE60321CF7EA2F7A7956D8E44C4A8B2A3A2F056965F99767CED3D7,5,1.00 ,11_13,09_11,WEEKDAY,NA,WED,NA,0,STACK,1,BIKE,1000,1500.0,2900,3100,2023.10.11,2,58,10일 이하,60일 이하,0
12CF07AA007CFEC1BF5DAFEF7ACC322D5E38FBD22BD72859858FD003836A050A,1990,BIKE,2023.8.30,2023.9.4,1,BIKE_ON_DEMAND_DB,MAN,F4C4ACA1EE2F94317350FC069477BBF8075C050DEA0721D514AF39A57A0201D6,12CF07AA007CFEC1BF5DAFEF7ACC322D5E38FBD22BD72859858FD003836A050A,66,7.00 ,20_26,17_20,WEEKDAY,WEEKEND,THU,WED,0,SINGLE,1,BIKE,1000,2500.0,3920,4080,2023.10.8,5,39,10일 이하,40일 이하,0
12D3320AB5072D8CF43CFDB1DBB44176314ACD1AFBD753EEC4DEEE8E4801539C,1950,WALK,2023.8.3,2023.8.3,1,NOT_REQUIRED,MAN,8817A07623F00D95791AC31ED25B529E97C5EE2970725069C47E220DE80BC210,12D3320AB5072D8CF43CFDB1DBB44176314ACD1AFBD753EEC4DEEE8E4801539C,42,7.00 ,20_26,17_20,WEEKDAY,WEEKEND,WED,SAT,0,SINGLE,1,WALK,0,1000.0,2900,3060,2023.10.11,2,71,10일 이하,61일 이상,0
12E51D1C78812A862D66826F81AFE04CDDD52895C98F320032BFA1AC93D02529,1970,PAS_BICYCLES,2023.8.16,2023.8.16,0,ETC_ON_DEMAND,MAN,NA,12E51D1C78812A862D66826F81AFE04CDDD52895C98F320032BFA1AC93D02529,29,6.00 ,20_26,13_17,WEEKDAY,WEEKEND,SUN,TUE,0,STACK,1,GENERAL_BICYCLES,1000,2000.0,3050,3120,2023.9.23,20,58,20일 이하,60일 이하,0
131D17617308719A75479C9F194A9E384F0223BBA407F4E1631E327B402FA23B,1990,THROTTLE_BICYCLES,2023.8.19,2023.8.19,0,ETC_ON_DEMAND,MAN,NA,131D17617308719A75479C9F194A9E384F0223BBA407F4E1631E327B402FA23B,37,3.00 ,20_26,17_20,WEEKEND,NA,SUN,FRI,0,STACK,1,THROTTLE_BICYCLES,2000,1000.0,3100,3300,2023.9.22,21,55,30일 이하,60일 이하,0
