dlvry_id,전체배차시간,y_pred_new,KMeansCluster,AgglomerativeCluster
20230916_7181INJD,18.36666667,0.2250622449346525,2,2
20230916_7182QIZU,0.53333333,0.05800415367392335,1,0
20230916_7182RXDE,1.71666667,0.10583874797199753,1,0
20230916_7184LJLQ,1.28333333,0.22815414629022,2,2
20230916_7184YNSI,2.78333333,0.053342870254243335,1,0
20230916_7187NJHS,0.31666667,0.1296460522067938,2,0
20230916_7187VFEY,1.95,0.11129422024155874,2,0
20230916_7189ABEM,0.78333333,0.08314353924837622,1,0
20230916_7191SXZI,0.8,0.2449649392174698,2,2
20230916_7192AETP,14.08333333,0.18031993392245352,2,2
20230916_7193LVCR,0.66666667,0.16625657967793825,2,0
20230916_7195XEFM,2.18333333,0.022870462081260964,1,0
20230916_7200UKNK,0.76666667,0.0608887930904105,1,0
20230916_7201LBHH,27.33333333,0.15397669897972793,2,0
20230916_7201ZJFI,0.71666667,0.045628526107043786,1,0
20230916_7202HDYB,0.26666667,0.033303088229561954,1,0
20230916_7203CXKX,17.43333333,0.21744604617683963,2,2
20230916_7204DBRI,29.3,0.19597028387734877,2,2
20230916_7205KURN,0.41666667,0.1180549177046676,2,0
20230916_7206RCJW,0.66666667,0.21503264828673066,2,2
20230916_7206SJJN,0.68333333,0.021210126322436542,1,0
20230916_7209KWIV,0.91666667,0.023306473514502855,1,0
20230916_7211WPCL,0.58333333,0.04044983847575753,1,0
20230916_7213EUEU,13.86666667,0.4597910634844702,0,1
20230916_7218XEYH,1.01666667,0.04690073400862841,1,0
20230916_7221HSRQ,22.85,0.17450233456520067,2,2
20230916_7221LTHP,3.06666667,0.03596242090777916,1,0
20230916_7222AULP,1.71666667,0.16563678699290843,2,0
20230916_7226HQII,0.6,0.11654664385080411,2,0
20230916_7227BVTT,1.61666667,0.16233637669998904,2,0
20230916_7227MUJB,18.85,0.6393443249495542,3,3
20230916_7227YJBX,11.05,0.8801037103078763,3,3
20230916_7228FRPD,0.26666667,0.13183642194794978,2,0
20230916_7234PMZL,1.35,0.19076544166755327,2,2
20230916_7237BWZP,6.78333333,0.07708225515389025,1,0
20230916_7237USFA,0.65,0.026303850985137753,1,0
20230916_7238WBVC,0.15,0.030683153424559507,1,0
20230916_7239PZJF,0.95,0.04648586418859429,1,0
20230916_7239XNFU,18.76666667,0.1287306528332048,2,0
20230916_7244VXBI,0.61666667,0.04715335211681583,1,0
20230916_7247RRRJ,0.68333333,0.026635691145671023,1,0
20230916_7250QCQN,0.7,0.10240128784405567,1,0
20230916_7252EVWN,2.61666667,0.37587278430252585,0,1
20230916_7254USAQ,4.45,0.5354084489500992,3,1
20230916_7256JMEL,1.85,0.1714727119292355,2,2
20230916_7257UIEA,0.73333333,0.11695531620583051,2,0
20230916_7257XSNI,14.2,0.05000686190100673,1,0
20230916_7258RBBD,18.58333333,0.16562367182216917,2,0
20230916_7261LQUX,0.53333333,0.07569895717312324,1,0
20230916_7264PVHW,0.86666667,0.20124682626329124,2,2
20230916_7265VHRR,0.35,0.013596728897107488,1,0
20230916_7266LUHU,0.31666667,0.1532865645913024,2,0
20230916_7268YXVB,0.6,0.033243794015573376,1,0
20230916_7271EUIH,14.76666667,0.3887124625177403,0,1
20230916_7271ZCXJ,0.38333333,0.026918870415470142,1,0
20230916_7272QHSC,7.43333333,0.09331802793262718,1,0
20230916_7276IEJR,2.25,0.06412979967580358,1,0
20230916_7279BJCI,0.38333333,0.046408339107227324,1,0
20230916_7279FJBC,16.18333333,0.6624439350103205,3,3
20230916_7279URIP,0.46666667,0.09987033171704934,1,0
20230916_7281KTKZ,0.8,0.016513761640047708,1,0
20230916_7284ABYN,4.68333333,0.08163044678306518,1,0
20230916_7284BERV,0.46666667,0.026286217204237846,1,0
20230916_7284RESF,21.31666667,0.5650717730548309,3,1
20230916_7285BVIQ,3.36666667,0.06643511381680817,1,0
20230916_7287PVSY,0.4,0.1913455425733425,2,2
20230916_7287RJIP,0.35,0.0986483048956965,1,0
20230916_7287ZAYT,0.53333333,0.026036568925359185,1,0
20230916_7290DDKB,0.58333333,0.029133383403501655,1,0
20230916_7290ZXEA,0.36666667,0.05111221121301537,1,0
20230916_7291CFUT,6.65,0.08294531549475208,1,0
20230916_7291LDDQ,0.35,0.08010738812075578,1,0
20230916_7291TVNB,3.08333333,0.056129000309948,1,0
20230916_7298YUVU,3.11666667,0.1436823473446092,2,0
20230916_7299NPQK,0.35,0.03824840030316159,1,0
20230916_7301BVTF,0.25,0.05209620787212666,1,0
20230916_7301MDEY,50.15,0.7178702220497537,3,3
20230916_7303SXHV,1.18333333,0.021805129730094228,1,0
20230916_7313INTC,1.21666667,0.17152153333983167,2,2
20230916_7313JCKU,0.55,0.03597966140511223,1,0
20230916_7316CCNA,0.25,0.047760751738353195,1,0
20230916_7317UYRE,2.11666667,0.2328546755109407,2,2
20230916_7320HJXX,0.96666667,0.03581132000095826,1,0
20230916_7320IBWF,13.08333333,0.1364795862476815,2,0
20230916_7325LHPZ,1.28333333,0.17208098211949352,2,2
20230916_7326TEFA,0.98333333,0.051066025550592455,1,0
20230916_7326ZQFK,3.33333333,0.18631750712576978,2,2
20230916_7329SXCC,0.48333333,0.20055016964362887,2,2
20230916_7330BARN,1.06666667,0.08947118265850632,1,0
20230916_7330FPQX,3.3,0.1584828093174099,2,0
20230916_7330NPLN,0.65,0.07641430761247701,1,0
20230916_7334UCIU,1.8,0.04803303403065579,1,0
20230916_7336VEQQ,12.63333333,0.3623636361740679,0,1
20230916_7337LUUQ,0.46666667,0.07715067606747683,1,0
20230916_7338HCRU,0.71666667,0.044897379254474526,1,0
20230916_7338VJLJ,2.86666667,0.0540341879125455,1,0
20230916_7339CKAQ,0.38333333,0.020272362679003005,1,0
20230916_7340QEWQ,1.5,0.18336491941061905,2,2
20230916_7343MAVZ,6.8,0.26245733278343564,0,2
20230916_7344EWZN,0.6,0.06448449912283592,1,0
20230916_7345FTFJ,1.28333333,0.10815405270217567,2,0
20230916_7354AYXU,6.53333333,0.2701245480203611,0,2
20230916_7355KIBP,0.36666667,0.1302540517375856,2,0
20230916_7355PVXL,0.35,0.13380331163828227,2,0
20230916_7356BQVZ,0.96666667,0.0657834720387822,1,0
20230916_7359EWWU,1.66666667,0.13672812470981827,2,0
20230916_7363URHE,0.35,0.25796014610760215,0,2
20230916_7364KALR,9.96666667,0.3581966043403852,0,1
20230916_7364SVHS,4.15,0.11621556272366261,2,0
20230916_7365KDMQ,0.5,0.12294725742514913,2,0
20230916_7369EPDF,0.55,0.2205296180503763,2,2
20230916_7369XYKU,1.75,0.07595732722084071,1,0
20230916_7373DMRH,1.98333333,0.055060578063670235,1,0
20230916_7373SYFN,3.8,0.3134499228643737,0,2
20230916_7374TNQL,0.5,0.0471065362795423,1,0
20230916_7376AMEM,8.8,0.08299177092015952,1,0
20230916_7377ESHP,1.91666667,0.0633860585160539,1,0
20230916_7379XIKB,3.61666667,0.03891598201694656,1,0
20230916_7382QIZA,0.6,0.059754391777837625,1,0
20230916_7385XYLW,1.28333333,0.1580091420508945,2,0
20230916_7386XVNL,0.7,0.1891152786614999,2,2
20230916_7387ISYU,0.86666667,0.17516684285734704,2,2
20230916_7389SJLE,2.11666667,0.3006153061948354,0,2
20230916_7391BDQM,1.01666667,0.035828942361009336,1,0
20230916_7391FUJU,44.05,0.3718758823079533,0,1
20230916_7391SLEI,0.68333333,0.020404244386960355,1,0
20230916_7392VLLQ,0.25,0.20404714210107663,2,2
20230916_7395ERNE,0.91666667,0.032749260654429485,1,0
20230916_7395VLYM,0.63333333,0.01747929464580095,1,0
20230916_7397XSVP,29.2,0.23943530400878293,2,2
20230916_7398FLWX,4.75,0.06803595288450338,1,0
20230916_7399UIVW,1.61666667,0.3249291967139646,0,2
20230916_7401CTJQ,6.53333333,0.09835545541045965,1,0
20230916_7401VCDE,3.31666667,0.5439397589954242,3,1
20230916_7402PFIZ,1.71666667,0.05139496798719805,1,0
20230916_7402TPQN,0.48333333,0.09732422142416551,1,0
20230916_7405ZQFT,2.08333333,0.03491613057890173,1,0
20230916_7406FCKL,36.58333333,0.5702359498196851,3,1
20230916_7407TPKC,5.9,0.2981306590830722,0,2
20230916_7408JBQN,3.91666667,0.12985791077642783,2,0
20230916_7408UQRB,17.6,0.5101738440527818,3,1
20230916_7409FKBT,0.43333333,0.17992156922857774,2,2
20230916_7410BRLR,2.56666667,0.6474071996393259,3,3
20230916_7411FAWU,0.45,0.1785230843659109,2,2
20230916_7413RKHR,1.8,0.0715034569450209,1,0
20230916_7413ZPSM,2.71666667,0.07157089174416248,1,0
20230916_7413ZZJF,0.71666667,0.43548970288764344,0,1
20230916_7414LBXR,36.11666667,0.38191344410939426,0,1
20230916_7415VDPU,30.73333333,0.6564622249332157,3,3
20230916_7416VLRK,31.8,0.40240044236735695,0,1
20230916_7418DZVJ,4.46666667,0.03549379366822771,1,0
20230916_7418FAFR,1.51666667,0.2624128706840076,0,2
20230916_7421EJSL,0.75,0.023167964887910668,1,0
20230916_7421JEFZ,43.51666667,0.4248241288034216,0,1
20230916_7422DWND,16.61666667,0.6289502821179416,3,3
20230916_7422SNJZ,0.43333333,0.05967397654661648,1,0
20230916_7422ULAH,0.51666667,0.1972320008014079,2,2
20230916_7432MIJU,0.73333333,0.061802260416042525,1,0
20230916_7434KUPS,0.55,0.09223928139980891,1,0
20230916_7435PYXA,0.88333333,0.07432052314585429,1,0
20230916_7436IJJP,16.26666667,0.12726594594966348,2,0
20230916_7437PMVR,0.41666667,0.023901637118288466,1,0
20230916_7438NPJA,5.41666667,0.15429806678625377,2,0
20230916_7438ZTKA,0.6,0.022397827644101177,1,0
20230916_7440UFIY,0.83333333,0.06819848351714647,1,0
20230916_7440YZDB,1.76666667,0.06392093168702374,1,0
20230916_7442TVKA,0.48333333,0.0295827754668246,1,0
20230916_7443QXPL,1.2,0.23768160579114425,2,2
20230916_7445KWKH,0.46666667,0.12266673499419073,2,0
20230916_7445XSUC,4.1,0.2047111578659733,2,2
20230916_7446VXMT,2.8,0.028675379976244825,1,0
20230916_7448KMAR,15.83333333,0.21304001188015764,2,2
20230916_7448LJBK,18.23333333,0.10807404841178038,1,0
20230916_7452IJXH,16.1,0.1392483332166835,2,0
20230916_7452QQDX,3.58333333,0.021449476721188,1,0
20230916_7453USAD,6.86666667,0.06694884025121686,1,0
20230916_7456TZSQ,0.56666667,0.07128002322380138,1,0
20230916_7457CNSY,0.58333333,0.022847916979392265,1,0
20230916_7457NDIU,2.8,0.1507363019465935,2,0
20230916_7460ANIW,0.75,0.03306556253131543,1,0
20230916_7460KRDP,0.53333333,0.05215323765076094,1,0
20230916_7460WSBF,0.4,0.12437184081453287,2,0
20230916_7464CZZL,0.45,0.19512793419057226,2,2
20230916_7464UYIX,0.23333333,0.022230836593274378,1,0
20230916_7464ZSAQ,0.38333333,0.07012480866421007,1,0
20230916_7465SYJM,0.95,0.03954274310049734,1,0
20230916_7469PMKK,0.23333333,0.10833698958811679,2,0
20230916_7471DKAS,1.66666667,0.09481124157817113,1,0
20230916_7473AZJD,0.73333333,0.1930524255857454,2,2
20230916_7476JWVN,0.46666667,0.11878473581501366,2,0
20230916_7476LIEN,30.08333333,0.21707771539048,2,2
20230916_7479DACL,0.21666667,0.046641710822661435,1,0
20230916_7480LEKK,22.66666667,0.6535987689284126,3,3
20230916_7480MEIC,0.65,0.027509915229305144,1,0
20230916_7481MQYQ,1.18333333,0.043200014628457885,1,0
20230916_7482XFUK,0.33333333,0.040480554848865216,1,0
20230916_7484QTEC,0.51666667,0.22764514411424325,2,2
20230916_7490NLKM,1.6,0.01707032582144091,1,0
20230916_7490WILE,19.46666667,0.08956780948416146,1,0
20230916_7491JQWI,4.63333333,0.06848379953248704,1,0
20230916_7498UYHC,0.65,0.05700006883672424,1,0
20230916_7499VZET,0.55,0.06403635408665675,1,0
20230916_7501FDBW,0.38333333,0.05828547279023216,1,0
20230916_7504BQKN,0.91666667,0.2646556226822879,0,2
20230916_7505KBMI,0.55,0.051048435484041664,1,0
20230916_7515TBXL,0.43333333,0.09339696956557163,1,0
20230916_7515XIJQ,1.3,0.10209273385932917,1,0
20230916_7516BZNJ,0.36666667,0.048892218872076135,1,0
20230916_7521ILYI,1.05,0.12720152265368662,2,0
20230916_7522KTDQ,0.45,0.06888461117896763,1,0
20230916_7522UFMW,5.33333333,0.10597074046216136,1,0
20230916_7523ETXF,1.88333333,0.0482691477573816,1,0
20230916_7523PIEK,14.08333333,0.15209515030591425,2,0
20230916_7524KVIT,2.8,0.06721497822677615,1,0
20230916_7525DCJM,0.66666667,0.061628177247824406,1,0
20230916_7525JWVA,2.21666667,0.05016556353007716,1,0
20230916_7525NHQY,40.93333333,0.3418945959208381,0,1
20230916_7530SMNH,1.78333333,0.058975798571058426,1,0
20230916_7537BMLH,0.13333333,0.13563466287842105,2,0
20230916_7540KPVW,0.66666667,0.04385382980806087,1,0
20230916_7543UHVX,17.6,0.14780955163092044,2,0
20230916_7544WKIQ,19.98333333,0.02743995044336395,1,0
20230916_7544YKQP,4.85,0.24959398744220732,2,2
20230916_7545CRQP,0.63333333,0.20285937591157133,2,2
20230916_7548QDXN,1.11666667,0.14963946919489332,2,0
20230916_7548XTCM,0.3,0.10269134464270759,1,0
20230916_7554UDSK,11.96666667,0.2448025545978717,2,2
20230916_7554ZUDM,16.78333333,0.2505667671285577,2,2
20230916_7556IKVT,0.88333333,0.05391453837022991,1,0
20230916_7559QVTD,2.96666667,0.18939143436612613,2,2
20230916_7560QZBN,0.45,0.03223162680843874,1,0
20230916_7562SJCX,5.76666667,0.07763433140780701,1,0
20230916_7564HIAM,0.8,0.15165201092193856,2,0
20230916_7565PVZI,1.45,0.06382894908318681,1,0
20230916_7566BADW,1.85,0.06534867367660102,1,0
20230916_7566LHML,0.68333333,0.02394458771325312,1,0
20230916_7566RJCQ,1.45,0.6203134864834289,3,1
20230916_7569WTRQ,4.45,0.322735094731122,0,2
20230916_7577QMUN,0.65,0.030788865532581026,1,0
20230916_7578VENB,0.71666667,0.3691644774758376,0,1
20230916_7579YWVS,0.9,0.02424396407189463,1,0
20230916_7580AVVD,0.95,0.11946377327390426,2,0
20230916_7581SHHY,0.6,0.09745658435861966,1,0
20230916_7581VLLC,0.58333333,0.07958536208778781,1,0
20230916_7582XLBC,0.28333333,0.06406753583562184,1,0
20230916_7584IKTX,0.31666667,0.03779547453517559,1,0
20230916_7584TBMW,4.43333333,0.19739660859586952,2,2
20230916_7585LUCY,0.58333333,0.11629587449163173,2,0
20230916_7586JEPQ,0.7,0.21782413103883297,2,2
20230916_7589XKAA,3.35,0.07768948081744788,1,0
20230916_7589YPJQ,3.53333333,0.19762725242092175,2,2
20230916_7593UIBA,0.41666667,0.03578310295339465,1,0
20230916_7594JCVR,3.51666667,0.12133199169031568,2,0
20230916_7596VKDN,1.95,0.04339832925572397,1,0
20230916_7596XXFF,48.38333333,0.7360295703885664,3,3
20230916_7597IBUI,1.11666667,0.021240615700959465,1,0
20230916_7597MXMF,4.58333333,0.0639805598556209,1,0
20230916_7598QQQS,1.83333333,0.06721976337116631,1,0
20230916_7600TULQ,0.56666667,0.026656172428152988,1,0
20230916_7604UYRL,0.81666667,0.02957654124286696,1,0
20230916_7605FHLC,0.21666667,0.018035553920537257,1,0
20230916_7605UUEJ,3.66666667,0.0846682573679114,1,0
20230916_7611PLBI,2.71666667,0.3177308105484653,0,2
20230916_7612JJVZ,9.8,0.18260568245363495,2,2
20230916_7613CNFI,0.36666667,0.05762467722681592,1,0
20230916_7614QXXN,4.65,0.1018818589121106,1,0
20230916_7615XNRY,2.03333333,0.1505530210059404,2,0
20230916_7617HQIE,0.36666667,0.3459967121061263,0,1
20230916_7619TZCI,1.56666667,0.041064952029690266,1,0
20230916_7620CPXV,1.23333333,0.27863080517472016,0,2
20230916_7620NNLD,5.08333333,0.11671572936529775,2,0
20230916_7621AJAQ,7.51666667,0.13503191322324068,2,0
20230916_7621VUHN,1.13333333,0.09222810949648566,1,0
20230916_7623ILLV,0.25,0.04428218598636565,1,0
20230916_7623PYES,9.28333333,0.08730872354213913,1,0
20230916_7625XKNP,0.3,0.2964873138762706,0,2
20230916_7626BMLS,9.2,0.14079320278206214,2,0
20230916_7630MSSM,1.06666667,0.1234602286507147,2,0
20230916_7631VEUC,0.66666667,0.024753285811907274,1,0
20230916_7634CTYN,12.96666667,0.44579211978363287,0,1
20230916_7634IXPQ,0.56666667,0.02676182283660776,1,0
20230916_7634KQFB,0.66666667,0.10235368807599016,1,0
20230916_7636VBXR,1.48333333,0.11931982228773896,2,0
20230916_7641AJNH,1.08333333,0.060147810812779784,1,0
20230916_7642ZUAH,0.75,0.024300709670381608,1,0
20230916_7643WTUR,1.75,0.27239433095830834,0,2
20230916_7645ZTZQ,0.56666667,0.39176719947768096,0,1
20230916_7646LWNL,0.41666667,0.06883596037955497,1,0
20230916_7646WDBV,41.08333333,0.6352903913051684,3,3
20230916_7647BIZL,1.01666667,0.09709576201289054,1,0
20230916_7650CNLM,0.48333333,0.07891357166506933,1,0
20230916_7650EZZB,0.45,0.03827406394517872,1,0
20230916_7651QBRM,0.51666667,0.025142431217898473,1,0
20230916_7652RNUX,0.96666667,0.04089471930308398,1,0
20230916_7656AVZY,0.21666667,0.026072628451589384,1,0
20230916_7656RHLV,0.33333333,0.033221674365832794,1,0
20230916_7659FSST,0.2,0.045263194778626836,1,0
20230916_7663LCMD,0.41666667,0.17323721073035475,2,2
20230916_7664VQAI,3.31666667,0.059554467737337975,1,0
20230916_7667HNXF,0.51666667,0.06240470941273143,1,0
20230916_7667KMJB,0.96666667,0.04285043625930713,1,0
20230916_7668TQRT,0.28333333,0.16407489333351372,2,0
20230916_7669NJWA,0.56666667,0.0339897583004563,1,0
20230916_7670MIYT,0.73333333,0.21658439636593846,2,2
20230916_7675URKA,4.71666667,0.13332817730365365,2,0
20230916_7676PQLZ,12.85,0.4317854307576523,0,1
20230916_7677ESJN,2.46666667,0.18674842977751127,2,2
20230916_7677EWFC,0.46666667,0.048254104314072475,1,0
20230916_7682TIWZ,0.4,0.06360522640597453,1,0
20230916_7682ZXPZ,7.73333333,0.07118566308633713,1,0
20230916_7685IQLI,5.45,0.3601895778207178,0,1
20230916_7685SEQB,16.2,0.4048265879437142,0,1
20230916_7686NREB,1.8,0.06290551384219027,1,0
20230916_7686QIQP,1.05,0.08911972548685661,1,0
20230916_7690JCQP,0.33333333,0.07613234203928089,1,0
20230916_7694ZLSX,0.38333333,0.15629824586457117,2,0
20230916_7694ZZXV,1.15,0.18721880073538588,2,2
20230916_7697XKVP,29.21666667,0.07988591836264125,1,0
20230916_7706AZIB,3.0,0.1171320918736756,2,0
20230916_7706EMNE,26.48333333,0.056625433768126794,1,0
20230916_7707RBAP,13.56666667,0.6532473556719539,3,3
20230916_7710QCLZ,1.68333333,0.01514940157862932,1,0
20230916_7711UJMM,0.73333333,0.15909537821239056,2,0
20230916_7712RNIK,0.56666667,0.07678866143296459,1,0
20230916_7714BIQP,1.3,0.23192225030576974,2,2
20230916_7716RCER,0.61666667,0.10609734592219658,1,0
20230916_7716RHBC,2.2,0.036404656499584694,1,0
20230916_7716UKNQ,0.71666667,0.03702808941074042,1,0
20230916_7717XXTN,9.25,0.08271182757819727,1,0
20230916_7720PPXK,0.56666667,0.04644317395498688,1,0
20230916_7722EWMH,0.65,0.026336054199074255,1,0
20230916_7723ENJP,21.86666667,0.11157380965033131,2,0
20230916_7724APPN,1.98333333,0.18519106795167023,2,2
20230916_7724LYXU,1.03333333,0.03298623088698384,1,0
20230916_7725MKTW,2.86666667,0.37859595149254316,0,1
20230916_7731THAL,0.6,0.14428747676345374,2,0
20230916_7731WPMQ,0.55,0.3443337383759806,0,1
20230916_7733MPAI,0.61666667,0.10035983615674716,1,0
20230916_7733VRXI,0.66666667,0.07108322299285787,1,0
20230916_7734CAEN,35.18333333,0.3545554085478894,0,1
20230916_7734YHDE,0.5,0.05917374937313753,1,0
20230916_7738IKXM,15.76666667,0.48056416249952855,0,1
20230916_7738XRUH,0.23333333,0.0809247648182243,1,0
20230916_7741ARCU,0.76666667,0.0962436387221605,1,0
20230916_7742CAHC,21.38333333,0.18055169474858146,2,2
20230916_7745PFYK,39.76666667,0.36229151580091373,0,1
20230916_7745WTSR,1.3,0.3168469500535075,0,2
20230916_7748BPDC,0.41666667,0.05947627975154538,1,0
20230916_7751HIND,1.15,0.3901342823673383,0,1
20230916_7752ITCY,1.46666667,0.14548549141226327,2,0
20230916_7753WYIA,1.55,0.32654309667124337,0,2
20230916_7755SMLN,0.28333333,0.06561164188813792,1,0
20230916_7756RQAU,1.0,0.0229708133635358,1,0
20230916_7757NTSI,34.03333333,0.5614090127604083,3,1
20230916_7757SLYJ,2.28333333,0.0300633724638293,1,0
20230916_7759BJKP,38.61666667,0.5708332523422307,3,1
20230916_7759CVYS,0.83333333,0.07929160740608523,1,0
20230916_7759RXDA,0.51666667,0.040168894136557304,1,0
20230916_7759ZTHU,1.98333333,0.08376642733409091,1,0
20230916_7760UPCD,0.4,0.048522681595293764,1,0
20230916_7760XKTU,0.4,0.0662608594757563,1,0
20230916_7761LLQW,0.3,0.09211174487800736,1,0
20230916_7763SHDJ,1.61666667,0.02329942562423143,1,0
20230916_7764YBLP,0.98333333,0.020790646484654143,1,0
20230916_7765AIEJ,0.3,0.11010454682993258,2,0
20230916_7767AWQZ,0.23333333,0.02279240231256386,1,0
20230916_7772SERW,17.51666667,0.216812289338262,2,2
20230916_7773JMKJ,2.16666667,0.027096893545707344,1,0
20230916_7775DALV,0.73333333,0.03869554594200683,1,0
20230916_7779NWAW,1.2,0.08607463504904318,1,0
20230916_7780CNVB,0.8,0.06553387319094435,1,0
20230916_7780FUQU,0.53333333,0.08789415143257746,1,0
20230916_7780ZTUV,0.38333333,0.04113922550511058,1,0
20230916_7785QCWX,2.03333333,0.039511276102183315,1,0
20230916_7786XXBC,0.43333333,0.1635197008793821,2,0
20230916_7787DDLI,1.78333333,0.04321973852714737,1,0
20230916_7787HKIX,4.93333333,0.042955595892148084,1,0
20230916_7787RRVB,4.78333333,0.021154653461581383,1,0
20230916_7789DYJP,2.81666667,0.07870709841904554,1,0
20230916_7793ANTT,0.33333333,0.06310468441415952,1,0
20230916_7800RUSJ,10.61666667,0.05079319426516228,1,0
20230916_7802AKKJ,10.93333333,0.347477903471992,0,1
20230916_7802LZHW,7.46666667,0.2076024946425347,2,2
20230916_7802WLIH,0.13333333,0.03352761490082744,1,0
20230916_7803BKRM,1.58333333,0.4012363950673482,0,1
20230916_7803KIXC,11.1,0.22894329074202438,2,2
20230916_7803KYKA,0.7,0.6512750000381111,3,3
20230916_7805FLCZ,1.51666667,0.06994829514200873,1,0
20230916_7810DSNN,0.4,0.030826604566582167,1,0
20230916_7812HLZW,2.73333333,0.07017341672559389,1,0
20230916_7814ACCB,12.11666667,0.3708152158573771,0,1
20230916_7816EVYI,14.23333333,0.3884683625093225,0,1
20230916_7816MUWX,0.9,0.0726664383857368,1,0
20230916_7816QWMN,0.56666667,0.09022433392942368,1,0
20230916_7817YZYU,11.58333333,0.20713491450462043,2,2
20230916_7819IDPU,9.65,0.20048622600440782,2,2
20230916_7820PSMZ,0.58333333,0.06013004836339158,1,0
20230916_7825YRMP,27.16666667,0.4445547010918752,0,1
20230916_7826VSEW,0.56666667,0.07815396468618975,1,0
20230916_7827TCRW,0.35,0.28098207320339535,0,2
20230916_7838BTNZ,16.55,0.2608199236004441,0,2
20230916_7842XNEF,9.61666667,0.03979100769531831,1,0
20230916_7843CZLZ,0.51666667,0.045211129504569444,1,0
20230916_7849RMYF,0.95,0.14442588124669617,2,0
20230916_7850NDTI,0.38333333,0.06723355027840477,1,0
20230916_7850SBHB,0.48333333,0.061059893801498406,1,0
20230916_7850WYUP,3.5,0.14693760607177006,2,0
20230916_7851JXVZ,10.98333333,0.18463031221233828,2,2
20230916_7851THWW,27.23333333,0.1323296478709819,2,0
20230916_7852BKKZ,13.45,0.6168347139075693,3,1
20230916_7853BUYQ,0.58333333,0.03878377339617851,1,0
20230916_7854PVTB,1.1,0.2474479879896512,2,2
20230916_7855APSC,24.51666667,0.16711096164577968,2,0
20230916_7855LZBP,20.93333333,0.40357725901934915,0,1
20230916_7858IBJN,0.6,0.06519111118365363,1,0
20230916_7860NLDW,24.7,0.15501642815376895,2,0
20230916_7861NVHF,0.96666667,0.05620808891014044,1,0
20230916_7862BCBF,0.76666667,0.27944777442587787,0,2
20230916_7862FMZX,20.15,0.5573565270975152,3,1
20230916_7866XPNE,0.41666667,0.019161230572189464,1,0
20230916_7866YUSE,12.2,0.20049117487316556,2,2
20230916_7876DSNB,1.03333333,0.14145954268199437,2,0
20230916_7876MYEI,0.6,0.6658164157503241,3,3
20230916_7877LXRU,3.15,0.07398223277818043,1,0
20230916_7877NLXR,0.35,0.051298383458453535,1,0
20230916_7880UIJE,0.98333333,0.0278698098605036,1,0
20230916_7885RAIA,0.4,0.06168089416920577,1,0
20230916_7885WMYB,2.73333333,0.8104112254880584,3,3
20230916_7886SISY,0.98333333,0.0309886938187991,1,0
20230916_7887HYSQ,21.81666667,0.38641877485072346,0,1
20230916_7887JWMD,0.75,0.037020761967606536,1,0
20230916_7889DINV,0.7,0.05591814948841455,1,0
20230916_7889RZFW,0.55,0.08634338419605651,1,0
20230916_7889ZAPE,2.53333333,0.14737423314193174,2,0
20230916_7891YDKA,0.48333333,0.1722649418990801,2,2
20230916_7892EMPA,16.26666667,0.357310464540632,0,1
20230916_7894QUYW,2.71666667,0.13639377571654304,2,0
20230916_7895TRSH,1.58333333,0.058277650645565934,1,0
20230916_7896JJKE,23.31666667,0.13781604858936367,2,0
20230916_7896SNYB,2.18333333,0.03213754269399144,1,0
20230916_7897AJTC,5.33333333,0.1277348078567637,2,0
20230916_7898KJWP,36.6,0.5290653821825936,3,1
20230916_7898SXTI,0.83333333,0.2251964124268751,2,2
20230916_7900AYKF,0.48333333,0.07759861996704062,1,0
20230916_7902TRJS,0.3,0.03536285857182348,1,0
20230916_7904IXTH,0.8,0.15631368307858573,2,0
20230916_7904VXFH,0.66666667,0.0690268073416683,1,0
20230916_7905MJPZ,0.33333333,0.11419592126301004,2,0
20230916_7906XHKF,0.28333333,0.09608345609822828,1,0
20230916_7912MSJV,0.88333333,0.04880559341096123,1,0
20230916_7914TQXT,1.35,0.08257993103933303,1,0
20230916_7918DMWC,13.35,0.2660913319183452,0,2
20230916_7921KALH,1.23333333,0.022573882211228805,1,0
20230916_7922LMXC,0.38333333,0.02098978320756667,1,0
20230916_7926ZUEL,1.88333333,0.8593433338229467,3,3
20230916_7927JPPQ,1.43333333,0.11073687113592212,2,0
20230916_7927JSRK,0.41666667,0.03130440008380357,1,0
20230916_7927RBIY,3.5,0.04822032270300347,1,0
20230916_7928AXKA,0.65,0.04299835927640829,1,0
20230916_7928FATQ,18.98333333,0.12746365466890636,2,0
20230916_7929BEDV,2.81666667,0.18168468383843467,2,2
20230916_7929SIJU,0.7,0.06611386900840684,1,0
20230916_7929WYWX,1.03333333,0.08502822058678863,1,0
20230916_7929ZDPQ,0.4,0.06182182261177871,1,0
20230916_7933VMVD,10.38333333,0.7042738148297417,3,3
20230916_7934TBKA,6.78333333,0.1644760473772602,2,0
20230916_7937HPZV,1.86666667,0.024897099481988077,1,0
20230916_7937XKNH,19.33333333,0.3277593208230392,0,2
20230916_7939XBXW,1.88333333,0.34073357586470165,0,1
20230916_7941MUBJ,1.95,0.14272594114095885,2,0
20230916_7942FJEY,12.05,0.21550910079198346,2,2
20230916_7943PYIE,0.23333333,0.028842372692898906,1,0
20230916_7948DBEV,37.11666667,0.09471857340783849,1,0
20230916_7948DZNS,0.93333333,0.5568990971867934,3,1
