dlvry_id,전체배차시간,outcome,y_pred,KMeansCluster
20230829_7905XVIK,1.3,0,0.04591783521787046,0
20230901_1337PXBL,1.03333333,0,0.01716473261932954,0
20230826_4147RHJP,0.38333333,0,0.02479430771762095,0
20230902_6583UCHI,0.68333333,0,0.06526363461091804,0
20230825_1783ECXV,1.16666667,0,0.035569880636577074,0
20230824_1360YNVM,0.33333333,0,0.019514245684292726,0
20230830_0866UVLZ,5.7,1,0.17812332299454517,2
20230828_2216KLZT,1.88333333,0,0.05762459925575597,0
20230821_1135JAEP,0.65,0,0.017232320692983628,0
20230826_6818MHFV,0.86666667,0,0.04236731510045996,0
20230824_2138CFKL,2.36666667,0,0.15242095856877394,2
20230902_6682YPQB,0.41666667,0,0.0755456955543294,0
20230902_4914CIIT,1.76666667,0,0.20694092424472263,2
20230831_7076KCKU,1.35,0,0.02392720863546614,0
20230825_9270BDEC,1.41666667,0,0.2741938084313869,1
20230825_4843YFCN,0.56666667,0,0.061564432614338804,0
20230826_5531WRIR,2.91666667,0,0.1902136049200338,2
20230827_7271NJFL,0.65,0,0.038094311024042676,0
20230822_4998MHHU,0.7,0,0.05087967828543358,0
20230823_9180MIKZ,0.3,0,0.04634196637996919,0
20230827_0872BYIN,2.8,0,0.10694686444933144,2
20230903_0056RQBU,7.16666667,1,0.10334496454079169,2
20230827_8627KESF,0.55,0,0.024165340052086894,0
20230902_2248UKZI,1.18333333,0,0.021071814170672772,0
20230822_1398FVFZ,0.33333333,0,0.03207588643216168,0
20230902_9817CXHW,0.35,0,0.019220568932635726,0
20230829_2189BXQF,1.25,0,0.29955825353009513,1
20230902_5826QKCF,1.28333333,0,0.046049424597707736,0
20230821_0728YSAM,0.33333333,0,0.02253224381364821,0
20230827_6406LKRP,0.65,0,0.025664467024491884,0
20230901_2206SDVZ,1.08333333,0,0.04275177885954872,0
20230902_4555SBID,2.8,0,0.02872217303983956,0
20230902_5880JMMC,10.4,1,0.13189599789853368,2
20230902_2840AKWZ,2.55,0,0.018820184191674902,0
20230825_2602APQI,2.65,0,0.21772509368800708,1
20230903_8714WTKQ,0.48333333,0,0.06194391315232206,0
20230824_7886UNIY,9.13333333,1,0.028383394186058328,0
20230822_1190VRSM,1.11666667,0,0.02297325781934175,0
20230827_8080SSYA,2.53333333,0,0.06675891661293039,0
20230825_3504MYDC,0.63333333,0,0.12119008913939396,2
20230830_2808PXXC,2.28333333,0,0.06876343162759689,0
20230825_9895UAMC,0.63333333,0,0.07125711855755189,0
20230903_0391NTAZ,0.95,0,0.10648968852405157,2
20230825_0330ADEF,1.28333333,0,0.02370894708577045,0
20230830_8826MCUV,1.83333333,0,0.10444763184889677,2
20230825_9148SPDY,0.35,0,0.07948638928298588,0
20230826_3706ZCPE,0.98333333,0,0.025221265502363675,0
20230903_1083HMFA,11.43333333,1,0.36792504100473694,1
20230829_0609CWPT,0.63333333,0,0.07030616387571934,0
20230827_1971WHPU,0.76666667,0,0.09545963253916734,2
20230821_1872SXUL,0.38333333,0,0.04922841791377577,0
20230903_7130ASYA,1.05,0,0.021931662930989384,0
20230824_3794NTJP,0.4,0,0.08775005616436986,2
20230826_1313LIFN,0.76666667,0,0.015528499331358588,0
20230829_9753TVDK,2.61666667,0,0.054485343709464486,0
20230825_1243CMZU,4.45,0,0.11056748766445128,2
20230827_4145PCAF,3.4,0,0.11394536958960619,2
20230901_8599NRKP,0.43333333,0,0.041248955963174475,0
20230829_5513VDJE,0.41666667,0,0.01276214413866544,0
20230826_1155HTEQ,0.68333333,0,0.13425961117227841,2
20230828_2956TKDJ,10.08333333,1,0.4218102622949251,1
20230822_5155EBWR,0.8,0,0.013460855102481866,0
20230902_9055AMYJ,9.81666667,1,0.3740731512227018,1
20230825_1262BYTJ,0.8,0,0.08273728774568714,0
20230901_4494MCAA,0.31666667,0,0.016545114761354705,0
20230828_7566MFYC,2.08333333,0,0.038197205876097894,0
20230827_3291ERZF,1.3,0,0.022011907398090575,0
20230902_7815YCJZ,1.85,0,0.044077975353178145,0
20230825_7729FFSY,1.46666667,0,0.015642189572807084,0
20230825_6396DMEK,0.5,0,0.058089484278836506,0
20230821_2372QDXP,1.38333333,0,0.015148515973291622,0
20230826_2270SMKA,3.4,0,0.03565523121151122,0
20230826_3672WZBK,0.91666667,0,0.04733711416946099,0
20230903_9239HHPV,6.33333333,1,0.052486358651536225,0
20230830_0609CRHV,34.5,1,0.2554125484447134,1
20230825_6204YWIA,0.48333333,0,0.13469057081368474,2
20230830_6383FAZV,3.65,0,0.05742776352587157,0
20230903_1821TJID,0.8,0,0.049049020690970065,0
20230827_3695WSAZ,0.78333333,0,0.08826459304809502,2
20230821_0977ERKR,0.96666667,0,0.10443332360892638,2
20230902_6006UENP,10.08333333,1,0.024591407240137964,0
20230830_0538YUYC,1.08333333,0,0.014485362864861562,0
20230824_5040HSCP,3.1,0,0.07471963092757265,0
20230827_4423NQSZ,0.66666667,0,0.02701843919491656,0
20230824_3243PRMY,0.8,0,0.031074735770380953,0
20230901_0584WNNA,2.23333333,0,0.10087040987999969,2
20230903_5625YXAJ,0.55,0,0.03952998294194625,0
20230903_8899BDDY,5.66666667,1,0.33148169993422133,1
20230902_3891MCPB,1.76666667,0,0.036018300577799235,0
20230831_1571FYUV,1.78333333,0,0.03425901036111411,0
20230821_1690JCTJ,0.58333333,0,0.02108604297447356,0
20230901_7066AAFZ,12.43333333,1,0.2318951358077628,1
20230829_2989LKIB,0.65,0,0.1607528754540799,2
20230829_1936HMKI,5.58333333,1,0.04552139990249895,0
20230824_0777VKDE,0.55,0,0.04073570311540796,0
20230823_5353BARF,2.18333333,0,0.046719058531683504,0
20230824_6699EHAW,0.7,0,0.05282677481158511,0
20230827_4416TXRD,0.78333333,0,0.02621007685619675,0
20230902_1469UICT,0.33333333,0,0.021025547718819215,0
20230902_9964IHUV,4.43333333,0,0.05869082480794649,0
20230821_9558NZXP,0.38333333,0,0.03126633400164813,0
20230903_0064AKXW,1.71666667,0,0.230856191610181,1
20230901_3070XVSD,0.53333333,0,0.02173548494640571,0
20230829_0036TIMK,0.28333333,0,0.019088590287448325,0
20230828_2620NQFP,2.08333333,0,0.17757772585846682,2
20230830_2483NZDC,0.3,0,0.03770812991564273,0
20230902_4352CKZI,0.35,0,0.04544192168418635,0
20230829_7950AADY,1.13333333,0,0.027675862954455458,0
20230902_3415KXJE,1.08333333,0,0.018403832388222182,0
20230902_8402VQUJ,0.68333333,0,0.07410115667516662,0
20230903_6001RWNZ,5.1,1,0.10933831466057951,2
20230827_9672EFVS,0.98333333,0,0.01795078997412355,0
20230831_8682DADN,0.73333333,0,0.08897365218817843,2
20230830_6018JRUV,0.86666667,0,0.022415223623689556,0
20230826_0250JURH,3.13333333,0,0.03227286912486288,0
20230902_2298FRCY,0.46666667,0,0.41503318136062606,1
20230825_1181XKLW,1.91666667,0,0.08465071943799939,0
20230830_2596FRZK,0.88333333,0,0.06415480387993366,0
20230903_2817NRZY,0.35,0,0.030798453986746303,0
20230828_2692EWDI,6.65,1,0.09354743219501184,2
20230821_3412FCII,0.61666667,0,0.03286826957618482,0
20230822_9888ENNY,0.76666667,0,0.011062370740990205,0
20230830_0685YWHV,0.25,0,0.06671833497917805,0
20230825_4057SWVM,0.35,0,0.04807565660910394,0
20230826_5954RLIX,0.4,0,0.02780945467016833,0
20230822_5825EADV,7.13333333,1,0.204185204006804,2
20230831_8566IQAI,0.98333333,0,0.03348911945590056,0
20230826_9829UDVA,0.28333333,0,0.02226503871928978,0
20230821_9401BVCK,1.13333333,0,0.041343447475281715,0
20230828_1040YYEL,0.98333333,0,0.05774550341877255,0
20230829_8239QIBA,0.65,0,0.46864700906701107,3
20230826_5237UVBX,1.4,0,0.017580679207818823,0
20230829_4203ZJWK,1.25,0,0.03731687036504682,0
20230827_6342KETR,0.68333333,0,0.02453820365036555,0
20230831_9656HQVP,14.01666667,1,0.15098186626864016,2
20230826_8704DWJQ,0.25,0,0.02804197640402271,0
20230829_4420VJQC,0.5,0,0.052121833856672344,0
20230826_8854TEDB,0.46666667,0,0.13537118744761797,2
20230828_4233URFN,0.18333333,0,0.04892010369496407,0
20230827_4059TLBR,0.93333333,0,0.03722365083923624,0
20230828_9465PMXN,0.86666667,0,0.040493811854919945,0
20230825_0174MVPP,7.93333333,1,0.05521585561961484,0
20230825_2813YPDH,0.35,0,0.04222557700798786,0
20230821_0517AZDB,6.6,1,0.05983039598744162,0
20230827_5159JPTC,4.35,0,0.09040587935484043,2
20230824_0802FVRK,0.23333333,0,0.0571990014700223,0
20230828_5254TWCP,0.23333333,0,0.020812307285527954,0
20230822_9808VEQS,2.8,0,0.04946520541946839,0
20230827_3016HKCS,0.43333333,0,0.33482450191175017,1
20230824_1581YJPX,0.96666667,0,0.18181930380629785,2
20230831_5661USQJ,1.83333333,0,0.057975130361121514,0
20230825_3689LVHE,1.06666667,0,0.03387160690274557,0
20230828_9940KAFI,1.93333333,0,0.13332631183791954,2
20230827_9158WWFB,1.08333333,0,0.048452473027552276,0
20230826_3403FJUW,2.88333333,0,0.18680465000657925,2
20230830_7925VDDV,0.93333333,0,0.02171358508610019,0
20230829_9936CNYX,0.63333333,0,0.029689503580932065,0
20230829_4566RLQU,2.58333333,0,0.15787937309586283,2
20230901_7845ILCE,10.23333333,1,0.11629932791265099,2
20230830_6230HXKH,8.31666667,1,0.12449721092255879,2
20230828_5947QIXX,1.9,0,0.18226611515513086,2
20230828_8913AUWM,0.55,0,0.029161195715645207,0
20230902_4904JFMQ,0.93333333,0,0.14737126353572902,2
20230827_4313WUZU,3.65,0,0.1050499305002301,2
20230827_9653PVJB,1.66666667,0,0.07436524721255193,0
20230903_9437CMCW,0.68333333,0,0.10713934498438983,2
20230824_5907AIAT,1.28333333,0,0.38630350321744755,1
20230822_7605NYLE,0.38333333,0,0.03473883820837475,0
20230826_1748IKKX,1.71666667,0,0.023752219644102093,0
20230826_7346APJC,1.36666667,0,0.022821390020655873,0
20230828_4323YRCI,0.33333333,0,0.03724899809980248,0
20230829_5448WRFP,2.68333333,0,0.12809233029836994,2
20230825_5584RPVZ,0.6,0,0.03887711617878434,0
20230903_7319HAAK,0.65,0,0.032523490647456514,0
20230831_5513XNFU,4.68333333,0,0.0129939623064986,0
20230829_9829AFWW,3.5,0,0.21430500078125655,1
20230830_9220XHEF,1.76666667,0,0.4812048058382785,3
20230901_9865LQDW,0.38333333,0,0.02736745912658111,0
20230827_4313YKXZ,0.2,0,0.19681626633008517,2
20230903_0300SKWC,1.28333333,0,0.05567443078401071,0
20230822_9045LKXA,0.75,0,0.35482669618031365,1
20230823_4105XCAB,0.43333333,0,0.041822183922267206,0
20230901_9339KYMM,3.1,0,0.018262126739419206,0
20230822_1873RTNM,6.26666667,1,0.03765660920860591,0
20230825_2039CSHQ,5.15,1,0.31097488007660834,1
20230828_4820JUEB,0.7,0,0.05007144306696045,0
20230825_9286TLAM,2.05,0,0.23290269191938517,1
20230828_5591NAJL,0.63333333,0,0.09332744505039033,2
20230823_3370UTIV,2.48333333,0,0.04806883706009225,0
20230830_1490NMLP,1.7,0,0.02521592345489362,0
20230823_9245ZLCS,3.05,0,0.44772238844791495,3
20230829_2308UZRD,0.55,0,0.1460143516830772,2
20230824_1437PQYN,0.53333333,0,0.1369050439300377,2
20230825_8077QMQE,3.48333333,0,0.19713583959442205,2
20230825_7354EMME,24.91666667,1,0.7485193158119668,3
20230824_9714DVPK,1.0,0,0.034742812718525265,0
20230822_7823SCUI,0.41666667,0,0.09309461629325366,2
20230830_8987XTNE,0.28333333,0,0.03763770063110627,0
20230822_0484FBVX,0.4,0,0.010629321641596823,0
20230826_5731VEFQ,6.08333333,1,0.2768859459468551,1
20230827_0344VKMX,2.35,0,0.02281558652917386,0
20230823_1175QAIS,0.53333333,0,0.024694405923691425,0
20230827_2157WRIZ,0.5,0,0.016352863155743767,0
20230829_1300MSFK,22.83333333,1,0.23886909509645146,1
20230901_3593WQKP,1.78333333,0,0.02233611543616492,0
20230829_6843HBZD,3.88333333,0,0.09794268437599497,2
20230903_6489UXES,1.83333333,0,0.04447949765873442,0
20230829_4350FLVB,1.16666667,0,0.14223177925509436,2
20230827_0098XXTC,4.38333333,0,0.07467620483146165,0
20230828_2065VAKL,0.93333333,0,0.10678806790283428,2
20230901_7707EPBJ,3.46666667,0,0.1525241056096804,2
20230826_1452EDMH,0.33333333,0,0.06103175433217602,0
20230821_2145ZZDX,15.98333333,1,0.26899201624104807,1
20230829_6786LTTD,0.21666667,0,0.01985114092911247,0
20230823_0834BMDM,6.36666667,1,0.03186532868658556,0
20230902_5349QAYS,2.95,0,0.04780469438791281,0
20230829_4651EYNW,1.15,0,0.19575725202344268,2
20230901_6006ELIE,1.71666667,0,0.2451338369902173,1
20230901_7990SIWJ,0.91666667,0,0.04282222632689466,0
20230829_7001JKHP,3.48333333,0,0.06302258794349197,0
20230831_7235JHRB,2.75,0,0.03302708622691672,0
20230826_7178AWVE,1.21666667,0,0.11644912189860333,2
20230826_5163TISY,0.21666667,0,0.023433079922859864,0
20230903_9197WKYI,9.25,1,0.3300731628223907,1
20230903_9727TULF,1.81666667,0,0.12392684092271686,2
20230825_8365EFFK,0.6,0,0.029482333531587027,0
20230822_1172EWAL,4.93333333,0,0.058704003580511525,0
20230829_2606MYRK,1.11666667,0,0.08774422648500128,2
20230901_1579NVQC,0.45,0,0.02562007202930407,0
20230822_5116MAYS,13.65,1,0.23152223408582048,1
20230831_1720AEHT,2.33333333,0,0.18622958930424624,2
20230825_3158VJBB,0.76666667,0,0.03126322583082854,0
20230825_9687LAIX,5.56666667,1,0.017938224549591132,0
20230822_2989KFQX,1.06666667,0,0.11917494116896808,2
20230829_2515PFDT,2.78333333,0,0.298370121465539,1
20230901_6575VMNQ,0.21666667,0,0.04104551709735725,0
20230827_5202JWVT,0.33333333,0,0.03290647779944841,0
20230822_8625JUIH,25.35,1,0.37513999575451357,1
20230827_8446ZFTC,0.38333333,0,0.19177169789558066,2
20230827_7942FWMU,3.33333333,0,0.04754540489085495,0
20230829_3785TESY,1.68333333,0,0.05843558860333938,0
20230828_2486JHDW,1.21666667,0,0.3227484174799492,1
20230824_3477PJIP,0.35,0,0.04342731714102589,0
20230821_8184TXXZ,0.5,0,0.227657828111852,1
20230821_1450JEXH,17.36666667,1,0.12263506187194564,2
20230822_0388JLRZ,0.48333333,0,0.02265097485004691,0
20230825_8609WABA,0.28333333,0,0.33968120665508156,1
20230828_2431FRVH,0.65,0,0.12316729875828382,2
20230901_7387SWSX,1.06666667,0,0.03133872989000671,0
20230822_3420CTBA,0.75,0,0.024240671927823428,0
20230828_7717DRFY,0.23333333,0,0.09969911983376124,2
20230830_1548EXHN,0.7,0,0.2909719951468332,1
20230821_5264THWN,6.0,1,0.4202231134417468,1
20230822_1271JJKE,1.9,0,0.03637787825736548,0
20230902_2677DWXM,0.43333333,0,0.05553259931692012,0
20230826_9603IEBT,0.63333333,0,0.11242324448642517,2
20230827_4312NHRF,0.33333333,0,0.1871548892344358,2
20230821_1854VHSD,1.08333333,0,0.10015505742992545,2
20230822_8918BXTW,14.38333333,1,0.1806501796604742,2
20230831_0147RPME,2.63333333,0,0.03766643439748307,0
20230828_5504KEVF,0.51666667,0,0.16246000506940136,2
20230828_1137PVLR,8.2,1,0.19744701605995596,2
20230821_2410HEER,1.3,0,0.0061066398985942915,0
20230826_9913NBUP,4.23333333,0,0.08600919252568212,0
20230901_2298SDEK,0.51666667,0,0.08861620200763354,2
20230901_6336KDXI,0.48333333,0,0.04097591235266771,0
20230831_1794JKQJ,0.36666667,0,0.0725317365251089,0
20230824_8653MPIM,2.51666667,0,0.1718330169999416,2
20230821_8035MRLY,0.21666667,0,0.03364271699363536,0
20230830_7362WWAC,2.58333333,0,0.05216691987732033,0
20230831_1083ELQJ,0.53333333,0,0.047809486520476625,0
20230824_0701WNMH,0.78333333,0,0.07066376068116133,0
20230825_3525ZMFQ,0.85,0,0.19794046569464346,2
20230829_9752FWUI,0.78333333,0,0.022264503175763783,0
20230822_1560MYBU,1.05,0,0.04580067774535218,0
20230903_1295ILIA,1.16666667,0,0.11186646036912033,2
20230824_2552VKQI,1.01666667,0,0.09102408713346043,2
20230823_7240CWUS,2.16666667,0,0.38567322691394923,1
20230901_0785WAYW,0.23333333,0,0.06452858593295413,0
20230901_9028AFJS,16.66666667,1,0.04229689997877499,0
20230821_3994JUSH,0.88333333,0,0.0639889858714233,0
20230825_8852ZBDK,1.16666667,0,0.023605346155121488,0
20230821_8378BQRX,1.2,0,0.14172745209413778,2
20230901_3311EIJR,8.38333333,1,0.06038981733037564,0
20230828_9420SDHD,1.23333333,0,0.1403934615201494,2
20230821_0914YUBQ,0.53333333,0,0.08671434196600003,2
20230830_5276ILCK,0.56666667,0,0.010325463388658912,0
20230824_1949MBLU,0.76666667,0,0.05667902441453163,0
20230902_5410MJDZ,1.73333333,0,0.027657910887196997,0
20230826_9253FUMX,0.53333333,0,0.029656914818404826,0
20230901_5832PAQP,0.56666667,0,0.022561278562105984,0
20230821_4956TXYQ,10.31666667,1,0.0345532697323602,0
20230903_5314AYKN,0.55,0,0.03602784457058068,0
20230903_6139FRJH,2.75,0,0.07520367829435008,0
20230829_1099SDRS,0.4,0,0.026094436003632173,0
20230831_0341HVTP,4.46666667,0,0.07031363597081468,0
20230824_1402IYXY,3.25,0,0.18025225492585426,2
20230824_1294HPTR,0.6,0,0.126804302940379,2
20230827_8324AQMY,0.6,0,0.17189200330651302,2
20230821_3818VHQA,0.3,0,0.1661883809461139,2
20230903_7151TJUL,0.3,0,0.06107358836503897,0
20230824_0030CHNN,1.63333333,0,0.5441194660684742,3
20230827_4250WNTU,0.46666667,0,0.06031309930074374,0
20230830_1176FMXN,1.88333333,0,0.022717443118225548,0
20230831_1633FDPU,19.46666667,1,0.0672750326897665,0
20230828_1812YPQY,2.56666667,0,0.08600074345938599,0
20230823_7399MMIJ,0.58333333,0,0.02862862780672392,0
20230826_3190PSDR,0.73333333,0,0.07649147253290967,0
20230902_0327FNTY,1.66666667,0,0.045041287730605985,0
20230827_8792DJXC,0.73333333,0,0.07646693441196345,0
20230826_0989FRHJ,0.95,0,0.04085893872992072,0
20230827_7548JDUR,0.65,0,0.0996402646462582,2
20230821_1401XIMA,1.38333333,0,0.13432301860631735,2
20230822_8391AXZI,4.58333333,0,0.034270914835786585,0
20230822_6589BSKV,0.73333333,0,0.02215516863447739,0
20230829_2062NUUY,0.28333333,0,0.08404770001558332,0
20230902_7214XDUJ,0.8,0,0.1489188343470543,2
20230827_1763KBCZ,0.83333333,0,0.423308668032071,1
20230831_4569JNCF,10.0,1,0.1878503825611612,2
20230829_1640VXMB,0.95,0,0.03126935744251772,0
20230826_1955HLVF,1.03333333,0,0.2763082418356755,1
20230827_4670UHDJ,1.08333333,0,0.027805198020110403,0
20230831_4440LBKA,1.2,0,0.04997460898752089,0
20230828_0374BTYQ,2.08333333,0,0.08910447663313542,2
20230825_8782UKSA,1.31666667,0,0.08960461164630076,2
20230829_5012VNKQ,4.68333333,0,0.22971301590827783,1
20230901_0148FNPH,2.36666667,0,0.03365841418485537,0
20230822_9140HHXU,0.45,0,0.02833379559884734,0
20230830_7657SVJE,0.51666667,0,0.06540779307264573,0
20230823_0942VFSL,4.78333333,0,0.13008834410792264,2
20230826_4101FZMQ,0.78333333,0,0.01969374744398191,0
20230901_6594PJAB,5.63333333,1,0.06641878994350255,0
20230903_9287ZAUK,0.96666667,0,0.04508503595668451,0
20230828_0543QUIM,5.23333333,1,0.40555243557301546,1
20230827_2261ZTXP,5.4,1,0.06982721574309714,0
20230829_8550UPRF,1.88333333,0,0.04108013532681216,0
20230822_6977ZNKU,0.63333333,0,0.013981290497824157,0
20230828_2259HLWU,0.71666667,0,0.0988960102797048,2
20230826_4810FNMD,1.0,0,0.11764549071717866,2
20230821_5340HKBB,1.48333333,0,0.05373058659016386,0
20230902_9124IIJY,0.36666667,0,0.03919703775783557,0
20230831_0341UBBB,0.6,0,0.038471606442255675,0
20230827_6067KVNB,1.31666667,0,0.08329134253114752,0
20230828_4258ABHI,0.81666667,0,0.09641865695631245,2
20230821_3716VUSA,0.35,0,0.022044717849955275,0
20230823_2194DESX,14.38333333,1,0.02558319419926539,0
20230902_0963VFQE,4.1,0,0.014621596900796363,0
20230902_7601NXMH,1.73333333,0,0.034528584352560884,0
20230821_8042PEVD,0.95,0,0.0319872229413189,0
20230826_1152DQPR,0.6,0,0.3241539974096727,1
20230902_4575STAS,1.7,0,0.2137280797417942,1
20230827_3600SBJU,2.18333333,0,0.06933517474345043,0
20230831_7724XMSR,0.95,0,0.03332679552224114,0
20230901_9112RWDQ,8.76666667,1,0.049927260466069275,0
20230822_6451UZCS,1.21666667,0,0.042420526836283154,0
20230824_2922WYCM,0.61666667,0,0.07545049565467603,0
20230827_5152TPQP,0.66666667,0,0.0873343259039337,2
20230902_4333XKJT,0.55,0,0.036164745499054324,0
20230824_1233BYDL,0.61666667,0,0.03088896553643691,0
20230826_2292BULL,0.28333333,0,0.12848439508071144,2
20230903_4310UPPP,2.46666667,0,0.06934812609069896,0
20230903_2115CFEQ,4.11666667,0,0.09625317845199373,2
20230827_2996HCEU,0.8,0,0.060367454801351424,0
20230824_1425RHFM,0.93333333,0,0.19095730708013609,2
20230903_2262SFUA,0.5,0,0.09937480575788307,2
20230825_7287RHSJ,0.6,0,0.04717880381261371,0
20230826_4980HMBQ,0.96666667,0,0.14313501134417214,2
20230822_5156UCBK,1.25,0,0.2571993713626768,1
20230824_7738RUXW,0.5,0,0.030291771805167154,0
20230829_8782BQZC,0.6,0,0.037209101635256134,0
20230827_8998EBXT,2.5,0,0.1903198465383078,2
20230824_7354LFNS,2.81666667,0,0.09726860238798067,2
20230823_4811VXIX,0.48333333,0,0.04606457213519756,0
20230902_8534CFRF,0.78333333,0,0.03196485438565749,0
20230826_3674XRAM,3.65,0,0.10328569054273468,2
20230829_8768NNDV,2.46666667,0,0.015440283312487204,0
20230827_2418DPIF,0.75,0,0.06371506797419792,0
20230823_8619DADB,0.53333333,0,0.06867413382030356,0
20230825_9745FVJY,0.98333333,0,0.22166332432697822,1
20230825_1314DIRX,0.48333333,0,0.0640176683207863,0
20230825_8983YCVP,0.5,0,0.026858637430381613,0
20230825_3801TEKA,2.13333333,0,0.05010926727930258,0
20230829_9859YYWF,0.75,0,0.05440527776747013,0
20230826_9298VMWA,0.4,0,0.019885758529627373,0
20230831_4612BYBC,0.48333333,0,0.044794533091532265,0
20230827_0326WRLQ,0.3,0,0.1342043393457558,2
20230824_1146BVFY,0.68333333,0,0.04057786305534398,0
20230826_0191XBHT,0.85,0,0.09137627089110216,2
20230902_6010HDVU,0.65,0,0.04841687068006949,0
20230831_7030BVEJ,17.25,1,0.35899428175232806,1
20230824_9832QDTL,7.66666667,1,0.18464383359096312,2
20230826_2918YABL,0.5,0,0.020473577480021283,0
20230828_2274VBSE,0.58333333,0,0.13826629176550828,2
20230821_4963AZIS,0.48333333,0,0.029407280800295612,0
20230901_2443LSFB,4.86666667,0,0.0304408421990093,0
20230902_1689LQYE,0.56666667,0,0.08106761620088937,0
20230826_6936NKTN,0.58333333,0,0.26727456995599147,1
20230901_1273HXZM,2.8,0,0.04294612841544658,0
20230902_1107UAJN,0.3,0,0.054880759392495794,0
20230822_3608SRKI,18.13333333,1,0.4388159537935776,3
20230902_0340WKEF,1.08333333,0,0.06265768106234941,0
20230901_2526EQJD,0.3,0,0.03261839045433552,0
20230903_9656DZPU,1.11666667,0,0.022911147915274932,0
20230825_1983FPTE,3.8,0,0.017557696227942576,0
20230828_8690BJRE,12.53333333,1,0.27306380375748973,1
20230829_9603PAUR,10.2,1,0.1597654200394193,2
20230821_6588UIYP,0.46666667,0,0.02620766905614508,0
20230824_7114ZICY,0.38333333,0,0.011934603573789985,0
20230831_8848FEYJ,0.96666667,0,0.012601499550431996,0
20230824_7286SLZT,0.6,0,0.01968967656090426,0
20230828_9398PZKJ,0.26666667,0,0.025893896221793538,0
20230825_1933AVUI,0.81666667,0,0.13971182316607803,2
20230903_2480HYAV,0.58333333,0,0.03360241796152277,0
20230828_9832YVYH,0.25,0,0.07285146013828248,0
20230821_8313BJKI,11.95,1,0.3419030738525696,1
20230903_2471ESUY,3.18333333,0,0.07820611603116266,0
20230824_0506HJMV,0.15,0,0.020532230096142925,0
20230903_0850VECY,1.45,0,0.04310771634802063,0
20230821_6428ZULZ,0.46666667,0,0.021341530342479972,0
20230826_2064CUTA,0.93333333,0,0.05881849628840017,0
20230903_2786WQIC,0.78333333,0,0.07233762608834242,0
20230902_2150WTZD,0.3,0,0.04270133330511429,0
20230903_1439BNUH,0.78333333,0,0.30479749095629954,1
20230822_4151SSWT,9.45,1,0.11050012333701485,2
20230903_2692RRJA,5.16666667,1,0.04229096821742339,0
20230829_9677IZFR,1.6,0,0.02812280502325934,0
20230826_1557CRYW,38.05,1,0.09005858403565889,2
20230826_8166CFXD,0.65,0,0.12872942350976432,2
20230830_1141TPNX,0.9,0,0.02034722797789768,0
20230827_2300XTEK,0.65,0,0.16956555770975804,2
20230822_0668SQTI,8.95,1,0.08417764320424763,0
20230824_7414JNSU,0.21666667,0,0.048998482488186,0
20230823_8009AMAP,0.31666667,0,0.02606760983610268,0
20230826_7645EQYI,1.06666667,0,0.07053611219182067,0
20230825_2655PNTC,8.98333333,1,0.1066333832479889,2
20230903_0703XNPF,0.78333333,0,0.6061059731950553,3
20230902_4044CVRR,22.33333333,1,0.2788169243124402,1
20230821_8477FNDV,3.68333333,0,0.18211754418972334,2
20230823_5837CCFR,10.58333333,1,0.19453235295704033,2
20230825_2220RJHX,0.25,0,0.02831469261284642,0
20230827_5723YHBU,0.48333333,0,0.0356333717182951,0
20230828_4127ZFQI,4.33333333,0,0.35912848206123227,1
20230830_4478DQHT,0.56666667,0,0.07769079776007498,0
20230822_7797SVJH,0.55,0,0.18558696164568614,2
20230902_4075ENYA,1.15,0,0.1092201997875594,2
20230829_2776CWAP,2.71666667,0,0.23053885828018766,1
20230825_9098YWCW,0.41666667,0,0.05058798027624106,0
20230825_2370BNMQ,1.78333333,0,0.25198241463101917,1
20230825_2809PNDC,0.3,0,0.030525737102325482,0
20230821_6736XKKI,0.6,0,0.02908892548461906,0
20230825_9222QNQM,0.6,0,0.16030083020003422,2
20230828_1797DKNX,0.15,0,0.023331818864768296,0
20230831_6232JPFF,1.28333333,0,0.027006258371871313,0
20230829_4530QIFL,0.48333333,0,0.08220740560518765,0
20230827_2908YJVF,0.38333333,0,0.02449301686625988,0
20230829_5038YFAP,0.38333333,0,0.04069793542482953,0
20230828_1827AVVQ,0.65,0,0.023512136651364916,0
20230827_3701HDXD,2.6,0,0.06523898290655143,0
20230902_7307CNMA,1.03333333,0,0.028456663237424202,0
20230901_5436IELN,10.48333333,1,0.19724008059928475,2
20230824_1268KZII,0.36666667,0,0.04219856550262425,0
20230821_8375VYST,0.23333333,0,0.013038150980122815,0
20230901_0786SHKN,0.66666667,0,0.056540438135019126,0
20230828_4571PFLF,8.28333333,1,0.1731366141585455,2
20230902_2132DYVW,0.56666667,0,0.04685871273778052,0
20230830_0528DSBC,0.8,0,0.09553399429403531,2
20230826_7213HSYW,0.63333333,0,0.12222120299391301,2
20230831_9081SNEC,0.28333333,0,0.02917227570759255,0
20230822_6289ZWRD,0.36666667,0,0.05839187664265429,0
20230825_5034JYKQ,0.36666667,0,0.03561649544772117,0
20230822_4874LHSS,1.3,0,0.2686504075360225,1
20230829_2009MCQR,2.23333333,0,0.04749235040910196,0
20230827_5857EEVZ,6.15,1,0.11526457755609369,2
20230825_4128BNCR,13.98333333,1,0.7642884501027444,3
20230823_2505RUKJ,0.36666667,0,0.09467717937514954,2
