shop_loc_pnt_lat,shop_loc_pnt_lon
37.48365888,127.0126314
37.4847144,127.0177975
37.50393504,127.002385
37.49487981,127.0130477
37.49490716,126.9896054
37.5078229,127.021741
37.48018654,126.9833841
37.48410332,127.0155755
37.51054479,127.0204355
37.46954962,127.0248807
37.47652061,127.0012437
37.50235137,127.024852
37.4876862,127.0131034
37.47904781,126.9854118
37.49210238,127.0145754
37.5054775,127.0014837
37.47252194,127.0495172
37.48871348,126.9922442
37.5039252,127.004725
37.47366067,127.0480451
37.46857779,127.0404626
37.49810139,126.9981045
37.49818448,126.9852446
37.46713342,127.035102
37.46405027,127.0249919
37.47629906,127.037046
37.49254671,127.0109924
37.48865829,127.012409
37.49226861,126.991272
37.47429942,127.0444343
37.47327184,127.0484062
37.48274243,127.0191308
37.47693693,126.9846063
37.48749123,126.9828562
37.48929678,126.9940773
37.47713234,127.0394347
37.495693,126.985899
37.46874444,127.0403515
37.47935333,126.9851618
37.50435108,127.0215189
37.48546429,127.0162699
37.4711886,127.0400181
37.48127013,127.0047988
37.48976931,127.0140755
37.51243342,127.0187133
37.49351891,127.0164363
37.48538042,126.9858282
37.47790999,127.0371571
37.48038094,126.9822176
37.46857757,127.027936
37.49426903,127.0280186
37.51218344,127.0181856
37.48654746,127.0139923
37.48568672,127.0291576
37.48568626,127.0037988
37.46968851,127.0257695
37.5047955,127.0231854
37.51215568,127.0189078
37.48974147,127.0109091
37.47888113,126.9833008
37.50801732,127.0217132
37.51101695,127.0204077
37.50379558,127.0212967
37.4793811,126.9847174
37.4931301,127.0181306
37.48015926,127.0114094
37.48821384,127.0087427
37.50272139,127.0243041
37.49590302,127.0274073
37.49882351,126.997299
37.49768476,126.9977434
37.491583,127.008342
37.49113022,127.0118535
37.49846248,126.9994933
37.48182541,126.9932999
37.49812916,126.9979379
37.48415885,127.0142701
37.48040875,126.984634
37.48543651,127.0162421
37.49138019,127.011659
37.49179682,127.0126034
37.5164885,127.0181577
37.4838533,127.0126036
37.48390931,127.038129
37.4793382,127.0138147
37.47643805,127.0436843
37.49668471,126.988411
37.492221,127.029062
37.4867976,127.0234914
37.48290937,127.0349905
37.48712,127.0155814
37.46182849,127.0353521
37.49226896,127.0109091
37.47441053,127.0445732
37.49993485,127.0174083
37.51671069,127.0181022
37.48326975,126.9967717
37.48940788,126.9939107
37.50468436,127.0205745
37.50257353,127.0226299
37.47690913,126.9829398
37.49326903,127.021547
37.4854011,127.0188235
37.46893887,127.0409625
37.5124334,127.0176023
37.46979995,127.04449
37.51346108,127.01863
37.48004766,126.9833841
37.492693,127.016183
37.49757369,126.9994377
37.49954567,126.9984378
37.49088028,127.0138533
37.4771602,127.0443787
37.49393555,127.0175195
37.4977401,126.9858279
37.493027,127.017952
37.48665861,127.0171031
37.479972,126.999065
37.48679706,126.9937719
37.48268646,126.995383
37.48824115,126.9831062
37.483156,126.995285
37.48063093,126.9836063
37.48079861,127.0408233
37.45649538,127.0134098
37.49379675,127.0213803
37.49348422,126.986173
37.48438153,127.0412121
37.46810564,127.0414347
37.50282353,127.0245186
37.49051885,126.9936607
37.49,127.013814
37.49829582,126.9988822
37.47624261,126.986745
37.47738138,126.9874672
37.50513876,127.0095369
37.49110277,127.0302684
37.47965983,127.0396568
37.51307223,127.0179634
37.5069491,127.0216836
37.47602145,127.0445454
37.49551813,126.9855224
37.4926785,127.0121673
37.47935359,126.999466
37.48479809,127.0381012
37.49867867,127.0127423
37.504359,127.021535
37.49549095,127.0187138
37.49590962,127.0145052
37.48826917,126.9966605
37.484028,127.035117
37.47849229,126.983773
37.49204676,127.0109091
37.48532571,127.0323795
