"Latitude","Longitude","Address","건물용도명","지상층수_max","지하층수_min","주용도코드명","건물용도명_2"
37.47849196,126.9651081,"서울특별시 관악구 봉천동 1690-65","공동주택",4,1,NA,"공동주택"
37.4806589,126.9943831,"서울특별시 서초구 방배동 915-9","업무시설",6,2,NA,"업무시설"
37.52904261,127.0191295,"서울특별시 강남구 압구정동 379",NA,NA,NA,NA,NA
37.4872561,126.995769,"서울특별시 서초구 방배동 900-1","공동주택",5,0,NA,"공동주택"
37.49844078,126.9956209,"서울특별시 서초구 반포동 107-45","일반상점",9,1,"업무시설","일반상점"
37.51239018,127.0001889,"서울특별시 서초구 잠원동 122-1",NA,NA,NA,NA,NA
37.51207748,126.9986702,"서울특별시 서초구 잠원동 122-1",NA,NA,NA,NA,NA
37.51280576,127.0017995,"서울특별시 서초구 잠원동 122-1",NA,NA,NA,NA,NA
37.47692579,126.9793014,"서울특별시 동작구 사당동 1044-25",NA,NA,NA,NA,NA
37.48457492,126.9837729,"서울특별시 서초구 방배동 425-2","종교시설",2,0,"종교시설","종교시설"
37.50903992,127.0095533,"서울특별시 서초구 잠원동 157","아파트",20,1,NA,"아파트"
37.49054684,127.0054652,"서울특별시 서초구 서초동 1498-5",NA,NA,NA,"업무시설","업무시설"
37.49857414,127.0308515,"서울특별시 강남구 역삼동 824-20","업무시설",14,3,NA,"업무시설"
37.50324055,127.0465722,"서울특별시 강남구 역삼동 707-25",NA,NA,NA,NA,NA
37.51442138,127.012482,"서울특별시 서초구 잠원동 158",NA,NA,NA,NA,NA
37.46357278,126.9597162,"서울특별시 관악구 봉천동 산 4-2",NA,NA,NA,"교육연구시설","교육연구시설"
37.4978394,127.0198537,"서울특별시 서초구 서초동 1682","아파트",27,0,"공동주택","아파트"
37.4939492,126.9595657,"서울특별시 동작구 상도동 412","아파트",15,0,"공동주택","아파트"
37.48887033,127.0150139,"서울특별시 서초구 서초동 1650","교육시설",7,0,"교육연구시설","교육시설"
37.47729266,127.0291385,"서울특별시 서초구 양재동 159-2",NA,NA,NA,NA,NA
37.50904468,127.0047703,"서울특별시 서초구 잠원동 70-3","종교시설",5,5,NA,"종교시설"
37.49046405,127.0354069,"서울특별시 강남구 도곡동 552-1","업무시설",4,1,NA,"업무시설"
37.50823969,127.0311568,"서울특별시 강남구 논현동 190-8","공동주택",3,1,NA,"공동주택"
37.51235037,127.0336564,"서울특별시 강남구 논현동 217-29","공동주택",3,1,NA,"공동주택"
37.48573295,127.0126641,"서울특별시 서초구 서초동 1591-5",NA,NA,NA,NA,NA
37.4997027,127.0190899,"서울특별시 서초구 서초동 1682","아파트",27,0,"공동주택","아파트"
37.47696476,126.9875227,"서울특별시 서초구 방배동 477-7","아파트",7,1,NA,"아파트"
37.5008835,127.0184727,"서울특별시 서초구 반포동 1342",NA,NA,NA,"공동주택","공동주택"
37.4937121,127.027436,"서울특별시 서초구 서초동 1754",NA,NA,NA,"공동주택","공동주택"
37.48854662,126.9801064,"서울특별시 동작구 사당동 91-160","공동주택",5,0,NA,"공동주택"
37.4636472,127.0279833,"서울특별시 서초구 우면동 717",NA,NA,NA,"공동주택","공동주택"
37.51717946,127.0396864,"서울특별시 강남구 논현동 118-8",NA,NA,NA,NA,NA
37.48965692,127.0338243,"서울특별시 강남구 도곡동 942-8","일반상점",5,1,NA,"일반상점"
37.48473813,127.0170422,"서울특별시 서초구 서초동 1445-4","아파트",24,5,NA,"아파트"
37.4849755,126.9780897,"서울특별시 동작구 사당동 150-14","일반음식점",2,0,NA,"일반음식점"
37.51223919,127.0291291,"서울특별시 강남구 논현동 132-4","일반상점",5,1,NA,"일반상점"
37.4706691,127.0461452,"서울특별시 서초구 양재동 375-4",NA,NA,NA,NA,NA
37.47557708,127.0459341,"서울특별시 서초구 양재동 278-6","공동주택",6,1,NA,"공동주택"
37.44782586,127.022448,"경기도 과천시 주암동 418-3",NA,NA,NA,NA,NA
37.51101573,127.0249266,"서울특별시 강남구 논현동 124-39","공동주택",3,1,NA,"공동주택"
37.49852193,127.0241945,"서울특별시 서초구 서초동 1316-15","아파트",23,8,NA,"아파트"
37.46918896,127.0471842,"서울특별시 서초구 양재동 385","공동주택",4,0,NA,"공동주택"
37.4986274,127.0189212,"서울특별시 서초구 서초동 1682","아파트",27,0,"공동주택","아파트"
37.5079634,127.0052834,"서울특별시 서초구 잠원동 70","아파트",13,1,NA,"아파트"
37.51623898,127.0435999,"서울특별시 강남구 삼성동 7-3","아파트",24,2,"공동주택","아파트"
37.48585351,127.0371013,"서울특별시 강남구 도곡동 921-4","공동주택",4,1,NA,"공동주택"
37.5024682,126.9992595,"서울특별시 서초구 반포동 18-1","아파트",32,0,"공동주택","아파트"
37.49438032,127.038351,"서울특별시 강남구 역삼동 791-14","공동주택",3,1,NA,"공동주택"
37.49849098,127.0400451,"서울특별시 강남구 역삼동 725-56",NA,NA,NA,NA,NA
37.4903577,127.0278461,"서울특별시 서초구 서초동 1755",NA,NA,NA,"공동주택","공동주택"
37.48760311,127.0265744,"서울특별시 서초구 서초동 1343-5","일반음식점",5,1,NA,"일반음식점"
37.4976155,127.0290389,"서울특별시 강남구 역삼동 825-20",NA,NA,NA,NA,NA
37.49865371,127.0179128,"서울특별시 서초구 서초동 1682","아파트",27,0,"공동주택","아파트"
37.50304577,127.0265184,"서울특별시 강남구 역삼동 810-10",NA,NA,NA,NA,NA
37.50395483,127.0520989,"서울특별시 강남구 대치동 890-59","업무시설",22,4,NA,"업무시설"
37.47827049,127.0055766,"서울특별시 서초구 방배동 1008-2","아파트",24,0,"공동주택","아파트"
37.496432,127.0271016,"서울특별시 서초구 서초동 1320-10","업무시설",44,8,NA,"업무시설"
37.49832024,127.0134003,"서울특별시 서초구 서초동 1685-3","아파트",37,6,NA,"아파트"
37.50210152,127.031768,"서울특별시 강남구 역삼동 632-20","일반상점",2,1,NA,"일반상점"
37.48826382,127.0481666,"서울특별시 강남구 도곡동 168","업무시설",25,4,NA,"업무시설"
37.52759862,127.0348781,"서울특별시 강남구 신사동 636-16",NA,NA,NA,NA,NA
37.48093761,127.0483782,"서울특별시 강남구 개포동 1265-2","공동주택",5,0,NA,"공동주택"
37.50876763,127.0437112,"서울특별시 강남구 역삼동 683-40","공동주택",3,1,NA,"공동주택"
37.48965628,127.0306618,"서울특별시 서초구 서초동 1339-7",NA,NA,NA,NA,NA
37.4971014,126.9924106,"서울특별시 서초구 반포동 612-131","공동주택",2,1,NA,"공동주택"
37.4852509,126.9717727,"서울특별시 동작구 사당동 1131",NA,NA,NA,"공동주택","공동주택"
37.5017461,127.0129727,"서울특별시 서초구 반포동 1341","일반상점",2,1,"공동주택","일반상점"
37.52504817,127.0522085,"서울특별시 강남구 청담동 125-16","일반음식점",5,1,NA,"일반음식점"
37.4876889,127.0061418,"서울특별시 서초구 서초동 1507-64",NA,NA,NA,NA,NA
37.49957426,127.0437948,"서울특별시 강남구 역삼동 721-34","근린생활시설",3,1,NA,"근린생활시설"
37.50946174,127.0296846,"서울특별시 강남구 논현동 173-3","공동주택",4,1,NA,"공동주택"
37.52551711,127.0247173,"서울특별시 강남구 압구정동 426","아파트",12,1,"공동주택","아파트"
37.47615401,127.0466936,"서울특별시 강남구 개포동 1229-14","숙박시설",8,4,NA,"숙박시설"
37.4990679,127.0005099,"서울특별시 서초구 반포동 70-1","아파트",12,1,"공동주택","아파트"
37.51465566,127.0340452,"서울특별시 강남구 논현동 209-3",NA,NA,NA,NA,NA
37.4928519,126.992994,"서울특별시 서초구 방배동 806-1","아파트",5,1,NA,"아파트"
37.4823816,127.0441806,"서울특별시 강남구 도곡동 450","공동주택",5,1,NA,"공동주택"
37.51037089,127.0431981,"서울특별시 강남구 논현동 278-4",NA,NA,NA,NA,NA
37.49098288,127.0085101,"서울특별시 서초구 서초동 1542-6","아파트",25,6,NA,"아파트"
37.4963518,126.9582279,"서울특별시 동작구 상도동 511","교육시설",15,0,"교육연구시설","교육시설"
37.5056137,127.0157324,"서울특별시 서초구 반포동 20-43","아파트",29,0,"공동주택","아파트"
37.4899251,127.0304419,"서울특별시 서초구 서초동 1338-20","업무시설",25,4,NA,"업무시설"
37.50593261,127.0392233,"서울특별시 강남구 역삼동 663-11",NA,NA,NA,NA,NA
37.52782053,127.0249942,"서울특별시 강남구 압구정동 433","아파트",13,1,"공동주택","아파트"
37.49757428,127.0319903,"서울특별시 강남구 역삼동 823-14","업무시설",10,4,NA,"업무시설"
37.4727061,126.9759583,"서울특별시 관악구 남현동 1135","아파트",13,0,"공동주택","아파트"
37.5088909,127.0277045,"서울특별시 강남구 논현동 157-24","공동주택",4,1,NA,"공동주택"
37.49781078,126.9901027,"서울특별시 서초구 방배동 725","아파트",13,1,"공동주택","아파트"
37.4774376,127.0046125,"서울특별시 서초구 방배동 1008-2","아파트",24,0,"공동주택","아파트"
37.48671354,126.982634,"서울특별시 서초구 방배동 3160","의료시설",10,2,NA,"의료시설"
37.50062962,127.0401562,"서울특별시 강남구 역삼동 718-30","근린생활시설",5,2,NA,"근린생활시설"
37.47496299,127.0433669,"서울특별시 서초구 양재동 266-4",NA,NA,NA,NA,NA
37.49465511,127.0111844,"서울특별시 서초구 서초동 1703-8",NA,NA,NA,NA,NA
37.48652626,127.0316046,"서울특별시 서초구 서초동 1360-23",NA,NA,NA,NA,NA
37.47454959,127.0550722,"서울특별시 강남구 개포동 1164-27","공동주택",6,0,NA,"공동주택"
37.48313045,126.9729128,"서울특별시 동작구 사당동 265-86",NA,NA,NA,NA,NA
37.47329966,127.0511559,"서울특별시 강남구 개포동 1171-2",NA,NA,NA,NA,NA
37.50290518,126.9981222,"서울특별시 서초구 반포동 18-1","아파트",32,0,"공동주택","아파트"
37.48441836,127.0677176,"서울특별시 강남구 개포동 1281",NA,NA,NA,"공동주택","공동주택"
37.4869623,127.0137197,"서울특별시 서초구 서초동 1595-10",NA,NA,NA,NA,NA
37.52154367,127.0296288,"서울특별시 강남구 신사동 590-10","공동주택",5,0,NA,"공동주택"
37.47534968,126.9888083,"서울특별시 서초구 방배동 482-2","업무시설",4,1,NA,"업무시설"
37.48007574,127.000327,"서울특별시 서초구 방배동 987-6","아파트",7,1,NA,"아파트"
37.5266611,127.0358322,"서울특별시 강남구 신사동 668-30",NA,NA,NA,NA,NA
37.48849704,127.0047664,"서울특별시 서초구 서초동 1506-88","아파트",12,0,"공동주택","아파트"
37.50329616,127.0498774,"서울특별시 강남구 대치동 889-45",NA,NA,NA,NA,NA
37.48497675,127.0321627,"서울특별시 서초구 서초동 1363-6","업무시설",10,1,NA,"업무시설"
37.51096113,127.0052146,"서울특별시 서초구 잠원동 71-10",NA,NA,NA,NA,NA
37.50846308,127.0019272,"서울특별시 서초구 잠원동 74",NA,NA,NA,NA,NA
37.50349033,127.0362675,"서울특별시 강남구 역삼동 668-5","근린생활시설",6,1,NA,"근린생활시설"
37.49507257,127.0069605,"서울특별시 서초구 서초동 1724","업무시설",15,2,"","업무시설"
37.49368616,127.0499888,"서울특별시 강남구 도곡동 527","아파트",25,0,"공동주택","아파트"
37.47807682,127.0474617,"서울특별시 강남구 개포동 1231-20","공동주택",5,1,NA,"공동주택"
37.51610781,127.0186229,"서울특별시 서초구 잠원동 13-7","업무시설",8,4,NA,"업무시설"
37.5234759,127.0237525,"서울특별시 강남구 신사동 550-10",NA,NA,NA,NA,NA
37.4884622,127.0296416,"서울특별시 서초구 서초동 1341-12","공동주택",3,1,NA,"공동주택"
37.52187688,127.0249903,"서울특별시 강남구 신사동 553-19","공동주택",2,1,NA,"공동주택"
37.4923193,127.008609,"서울특별시 서초구 서초동 1718-9","업무시설",4,1,NA,"업무시설"
37.51830233,127.0255857,"서울특별시 강남구 논현동 6-13","업무시설",8,5,NA,"업무시설"
37.48023785,127.0116288,"서울특별시 서초구 서초동 1465-11","업무시설",5,1,NA,"업무시설"
37.50206023,127.0245264,"서울특별시 서초구 서초동 1309-10",NA,NA,NA,NA,NA
37.4888506,127.0395579,"서울특별시 강남구 도곡동 964","아파트",18,2,"공동주택","아파트"
37.49257409,126.9894666,"서울특별시 서초구 방배동 793-20","일반상점",3,1,NA,"일반상점"
37.49571324,127.0239633,"서울특별시 서초구 서초동 1322-17",NA,NA,NA,NA,NA
37.47752137,127.0499337,"서울특별시 강남구 개포동 1206-5","공동주택",4,1,NA,"공동주택"
37.514995,127.0510555,"서울특별시 강남구 삼성동 188",NA,NA,NA,"",""
37.50565645,127.0195468,"서울특별시 서초구 반포동 731-9","공동주택",2,1,NA,"공동주택"
37.49194635,127.0133622,"서울특별시 서초구 서초동 1575-1",NA,NA,NA,NA,NA
37.4812148,127.0120856,"서울특별시 서초구 서초동 1463-21","업무시설",5,1,NA,"업무시설"
37.49146301,126.9836893,"서울특별시 서초구 방배동 2233","아파트",15,0,"공동주택","아파트"
37.49152392,127.0329159,"서울특별시 강남구 역삼동 836-15","공동주택",3,1,NA,"공동주택"
37.49993485,127.0174083,"서울특별시 서초구 서초동 1684-1","교육시설",5,2,NA,"교육시설"
37.49149135,127.015242,"서울특별시 서초구 서초동 1660-15","공동주택",4,0,NA,"공동주택"
37.4978679,127.0222289,"서울특별시 서초구 서초동 1315","아파트",15,1,"공동주택","아파트"
37.49101839,126.9711905,"서울특별시 동작구 사당동 176-36","공동주택",2,1,NA,"공동주택"
37.50926565,127.0269505,"서울특별시 강남구 논현동 158-30","공동주택",6,0,NA,"공동주택"
37.49337961,126.9925218,"서울특별시 서초구 방배동 807-4",NA,NA,NA,NA,NA
37.48882453,126.9894111,"서울특별시 서초구 방배동 856-22","공동주택",5,1,NA,"공동주택"
37.46249418,127.0238154,"서울특별시 서초구 우면동 730",NA,NA,NA,"공동주택","공동주택"
37.5146279,127.0347674,"서울특별시 강남구 논현동 210-3","업무시설",7,2,NA,"업무시설"
37.45586646,127.0291415,"경기도 과천시 주암동 159","종교시설",1,0,NA,"종교시설"
37.48525162,127.0290876,"서울특별시 서초구 서초동 1355-9",NA,NA,NA,NA,NA
37.4900811,127.0181453,"서울특별시 서초구 서초동 1650","교육시설",7,0,"교육연구시설","교육시설"
37.52607113,127.0410443,"서울특별시 강남구 청담동 83-7","일반음식점",4,1,NA,"일반음식점"
37.50532358,127.0430169,"서울특별시 강남구 역삼동 699-11","공동주택",6,0,NA,"공동주택"
37.50860054,127.0189634,"서울특별시 서초구 반포동 717-8","공동주택",5,0,NA,"공동주택"
37.49918522,127.0327958,"서울특별시 강남구 역삼동 823-23","업무시설",10,4,NA,"업무시설"
37.51215726,127.0081389,"서울특별시 서초구 잠원동 65-32","아파트",10,1,NA,"아파트"
37.49012983,126.9839116,"서울특별시 서초구 방배동 2001","아파트",20,0,"공동주택","아파트"
37.45796125,127.0116565,"서울특별시 서초구 우면동 607-1","종교시설",1,1,NA,"종교시설"
37.49807781,127.0197547,"서울특별시 서초구 서초동 1682","아파트",27,0,"공동주택","아파트"
37.5003757,127.0020888,"서울특별시 서초구 반포동 64-5","아파트",15,1,NA,"아파트"
37.48507459,126.9684409,"서울특별시 동작구 사당동 224-8","공동주택",3,1,NA,"공동주택"
37.51048687,127.0430582,"서울특별시 강남구 논현동 278-4",NA,NA,NA,NA,NA
37.50262949,127.04585,"서울특별시 강남구 역삼동 707-18","아파트",11,4,NA,"아파트"
37.47965304,126.9699525,"서울특별시 동작구 사당동 300-103","공동주택",5,0,NA,"공동주택"
37.51104506,127.0387671,"서울특별시 강남구 논현동 273","일반상점",5,1,NA,"일반상점"
37.49729582,126.9924939,"서울특별시 서초구 반포동 612-132","공동주택",3,1,NA,"공동주택"
37.48774668,127.0237412,"서울특별시 서초구 서초동 1607-15","아파트",6,1,NA,"아파트"
37.5074953,127.0286724,"서울특별시 강남구 논현동 188-1","공동주택",4,0,NA,"공동주택"
37.49282411,126.9919108,"서울특별시 서초구 방배동 810-13","공동주택",5,0,NA,"공동주택"
37.5122494,127.0043877,"서울특별시 서초구 잠원동 73","아파트",12,1,NA,"아파트"
37.47837706,127.0509332,"서울특별시 강남구 개포동 1209-19","공동주택",5,0,NA,"공동주택"
37.47875992,126.9804271,"서울특별시 동작구 사당동 1032-23","공동주택",5,0,NA,"공동주택"
37.475516,127.0304374,"서울특별시 서초구 양재동 148-1",NA,NA,NA,NA,NA
37.47976983,126.9787735,"서울특별시 동작구 사당동 1027-20","공동주택",2,1,NA,"공동주택"
37.48833389,127.0199123,"서울특별시 서초구 서초동 1629-25","공동주택",2,1,NA,"공동주택"
37.47738232,127.0399624,"서울특별시 서초구 양재동 95-2","공동주택",2,1,NA,"공동주택"
37.50043559,127.0617098,"서울특별시 강남구 대치동 974","아파트",24,0,"공동주택","아파트"
37.47407725,127.0454898,"서울특별시 서초구 양재동 302-5","공동주택",4,0,NA,"공동주택"
37.49512954,127.0001044,"서울특별시 서초구 반포동 85-7","공동주택",5,0,NA,"공동주택"
37.49477527,127.0126083,"서울특별시 서초구 서초동 1714-11","업무시설",6,2,NA,"업무시설"
37.50677431,127.0441722,"서울특별시 강남구 역삼동 698-12","공동주택",3,1,NA,"공동주택"
37.4941069,126.9893172,"서울특별시 서초구 방배동 774-19","아파트",21,0,"공동주택","아파트"
37.51092784,126.9981035,"서울특별시 서초구 반포동 115-5","공공시설",3,0,"제1종근린생활시설","공공시설"
37.4973467,127.0475322,"서울특별시 강남구 역삼동 759-1","아파트",9,1,NA,"아파트"
37.4807919,127.0063206,"서울특별시 서초구 서초동 1487-102",NA,NA,NA,NA,NA
37.4981845,126.9864389,"서울특별시 서초구 방배동 750-12","교육시설",4,1,NA,"교육시설"
37.5007299,127.0399393,"서울특별시 강남구 역삼동 718-28","숙박시설",8,1,NA,"숙박시설"
37.51207282,127.044711,"서울특별시 강남구 삼성동 36-14","공동주택",4,1,NA,"공동주택"
37.48828853,126.9667657,"서울특별시 동작구 사당동 200-1","교육시설",7,0,"교육연구시설","교육시설"
37.49771224,126.9811338,"서울특별시 동작구 동작동 332","아파트",15,0,"공동주택","아파트"
37.52545993,127.0321006,"서울특별시 강남구 신사동 624-10","공동주택",3,1,NA,"공동주택"
37.4855905,127.0149027,"서울특별시 서초구 서초동 1601-3",NA,NA,NA,NA,NA
37.48451986,127.0107149,"서울특별시 서초구 서초동 1534-2","업무시설",5,1,NA,"업무시설"
37.47906423,127.0343526,"서울특별시 서초구 양재동 55","종교시설",4,4,NA,"종교시설"
37.50898972,127.0110757,"서울특별시 서초구 잠원동 157","아파트",20,1,NA,"아파트"
37.4746387,127.0309881,"서울특별시 서초구 양재동 146-2",NA,NA,NA,NA,NA
37.47515919,126.9747184,"서울특별시 관악구 남현동 1069-39","공동주택",3,1,NA,"공동주택"
37.49112663,126.9770205,"서울특별시 동작구 사당동 1137","아파트",19,0,"공동주택","아파트"
37.49716582,126.9957159,"서울특별시 서초구 반포동 107-55",NA,NA,NA,NA,NA
37.5073428,127.0132462,"서울특별시 서초구 반포동 20-43","아파트",29,0,"공동주택","아파트"
37.49998922,127.0407711,"서울특별시 강남구 역삼동 723-10","공동주택",3,1,NA,"공동주택"
37.4981005,127.0160799,"서울특별시 서초구 서초동 1685","아파트",15,1,"공동주택","아파트"
37.49399112,127.0188805,"서울특별시 서초구 서초동 1640-12","업무시설",4,1,NA,"업무시설"
37.49827659,126.9991348,"서울특별시 서초구 반포동 72-12","공동주택",4,0,NA,"공동주택"
37.50910057,127.0237685,"서울특별시 강남구 논현동 144-11","근린생활시설",5,1,NA,"근린생활시설"
37.4848074,126.9920343,"서울특별시 서초구 방배동 324-10","공동주택",5,0,NA,"공동주택"
37.49998781,127.0569341,"서울특별시 강남구 대치동 927-23","공동주택",3,1,NA,"공동주택"
37.4939112,127.0050039,"서울특별시 서초구 서초동 1730-1",NA,NA,NA,NA,NA
37.49018514,126.9705239,"서울특별시 동작구 사당동 175-28",NA,NA,NA,"공동주택","공동주택"
37.50632351,127.0456,"서울특별시 강남구 역삼동 695-5","공동주택",4,1,NA,"공동주택"
37.4829779,127.0075534,"서울특별시 서초구 서초동 1486-18","교육시설",4,1,NA,"교육시설"
37.4799094,127.0540963,"서울특별시 강남구 개포동 1282",NA,NA,NA,"공동주택","공동주택"
37.5039669,127.0143999,"서울특별시 서초구 반포동 30-26",NA,NA,NA,"공동주택","공동주택"
37.49879642,127.03549,"서울특별시 강남구 역삼동 736-45","업무시설",9,5,NA,"업무시설"
37.51393,127.0102589,"서울특별시 서초구 잠원동 61-2","아파트",11,1,NA,"아파트"
37.47463124,126.9616363,"서울특별시 관악구 봉천동 218-32","공동주택",3,0,NA,"공동주택"
37.48929456,126.9810463,"서울특별시 동작구 사당동 90-13","공동주택",2,1,NA,"공동주택"
37.49704574,126.9864667,"서울특별시 서초구 방배동 756-6",NA,NA,NA,NA,NA
37.47723808,127.0444062,"서울특별시 서초구 양재동 275-1","업무시설",20,6,NA,"업무시설"
37.48090853,126.9754959,"서울특별시 동작구 사당동 316-134","공동주택",4,1,NA,"공동주택"
37.47660458,127.0371293,"서울특별시 서초구 양재동 110-2",NA,NA,NA,NA,NA
37.47808071,127.0107904,"서울특별시 서초구 서초동 1753","교육시설",4,2,NA,"교육시설"
37.4944633,127.0193527,"서울특별시 서초구 서초동 1639-24","공동주택",5,0,NA,"공동주택"
37.49148796,126.9909745,"서울특별시 서초구 방배동 812-27",NA,NA,NA,NA,NA
37.4977925,127.0355724,"서울특별시 강남구 역삼동 740-11","공동주택",4,1,NA,"공동주택"
37.48774163,127.0063818,"서울특별시 서초구 서초동 1508-2","공동주택",5,0,NA,"공동주택"
37.4724374,126.9813012,"서울특별시 관악구 남현동 602-213","공동주택",5,0,NA,"공동주택"
37.48671381,126.9977993,"서울특별시 서초구 방배동 890-35",NA,NA,NA,NA,NA
37.48407954,126.9919583,"서울특별시 서초구 방배동 930-3","일반상점",6,1,NA,"일반상점"
37.5258805,127.0340451,"서울특별시 강남구 신사동 634-9","일반상점",5,1,NA,"일반상점"
37.49808862,127.0059184,"서울특별시 서초구 반포동 505","의료시설",10,0,"교육연구시설","의료시설"
37.47596575,127.0363517,"서울특별시 서초구 양재동 112-1","공동주택",6,1,"공동주택","공동주택"
37.4771401,127.0405463,"서울특별시 서초구 양재동 95-7","공동주택",2,1,NA,"공동주택"
37.48713063,127.0088261,"서울특별시 서초구 서초동 1523-1","근린생활시설",4,1,NA,"근린생활시설"
37.50908556,126.9998509,"서울특별시 서초구 잠원동 73","아파트",12,1,NA,"아파트"
37.49538959,126.9901616,"서울특별시 서초구 방배동 12-70","공동주택",5,0,NA,"공동주택"
37.493436,127.0391565,"서울특별시 강남구 역삼동 796-14",NA,NA,NA,NA,NA
37.49571236,126.9919766,"서울특별시 서초구 방배동 12-80","공동주택",4,1,NA,"공동주택"
37.49101882,126.994855,"서울특별시 서초구 방배동 849-12","근린생활시설",4,1,NA,"근린생활시설"
37.5057958,127.0460444,"서울특별시 강남구 역삼동 697-7","공동주택",3,1,NA,"공동주택"
37.51682313,127.0178091,"서울특별시 서초구 잠원동 11-12","공동주택",3,1,NA,"공동주택"
37.5075131,127.0016005,"서울특별시 서초구 잠원동 162",NA,NA,NA,NA,NA
37.51029327,127.0170841,"서울특별시 서초구 잠원동 46-4","근린생활시설",6,1,NA,"근린생활시설"
37.49190751,126.9898277,"서울특별시 서초구 방배동 814-22","공동주택",4,1,NA,"공동주택"
37.48822359,127.0051716,"서울특별시 서초구 서초동 1506-83",NA,NA,NA,NA,NA
37.50870293,127.0229867,"서울특별시 강남구 논현동 164","일반상점",4,1,NA,"일반상점"
37.49787924,127.0009098,"서울특별시 서초구 반포동 551-7","공동주택",2,1,NA,"공동주택"
37.47532592,126.9796346,"서울특별시 관악구 남현동 1062-5",NA,NA,NA,NA,NA
37.4830345,127.0155897,"서울특별시 서초구 서초동 1446-11","아파트",46,3,NA,"아파트"
37.50893395,127.0253795,"서울특별시 강남구 논현동 160-4",NA,NA,NA,"공동주택","공동주택"
37.48676974,127.0187974,"서울특별시 서초구 서초동 1603-53","공동주택",2,1,"단독주택","공동주택"
37.47510385,126.9809035,"서울특별시 관악구 남현동 602-3","숙박시설",9,1,NA,"숙박시설"
37.4975953,126.9965479,"서울특별시 서초구 반포동 107-77","공동주택",3,1,NA,"공동주택"
37.4617142,127.0238159,"서울특별시 서초구 우면동 735",NA,NA,NA,"공동주택","공동주택"
37.51915533,127.044683,"서울특별시 강남구 청담동 36","아파트",12,2,"공동주택","아파트"
37.5258219,127.0248108,"서울특별시 강남구 압구정동 426","아파트",12,1,"공동주택","아파트"
37.4987264,127.0142429,"서울특별시 서초구 서초동 1685","아파트",15,1,"공동주택","아파트"
37.48928929,127.0299534,"서울특별시 서초구 서초동 1339-2",NA,NA,NA,NA,NA
37.50929363,127.0115501,"서울특별시 서초구 잠원동 60-4","아파트",15,1,NA,"아파트"
37.5106164,127.0279959,"서울특별시 강남구 논현동 149-10","공동주택",4,1,NA,"공동주택"
37.48149049,127.0130431,"서울특별시 서초구 서초동 1451-79","업무시설",7,3,NA,"업무시설"
37.49693511,127.0125477,"서울특별시 서초구 서초동 1701-1","업무시설",7,0,"업무시설","업무시설"
37.48028963,127.011674,"서울특별시 서초구 서초동 1465-11","업무시설",5,1,NA,"업무시설"
37.5024176,127.0071367,"서울특별시 서초구 반포동 60-5","아파트",15,1,"공동주택","아파트"
37.50201315,127.0232342,"서울특별시 서초구 서초동 1310-26",NA,NA,NA,NA,NA
37.50835059,127.0199633,"서울특별시 서초구 반포동 718-16","공동주택",3,1,NA,"공동주택"
37.47618793,127.0353517,"서울특별시 서초구 양재동 75-1","업무시설",10,1,NA,"업무시설"
37.49771223,126.9809116,"서울특별시 동작구 동작동 332","아파트",15,0,"공동주택","아파트"
37.48638082,127.0146311,"서울특별시 서초구 서초동 1600-1","근린생활시설",3,1,NA,"근린생활시설"
37.4892689,126.9880779,"서울특별시 서초구 방배동 831-8",NA,NA,NA,NA,NA
37.49751886,127.0392952,"서울특별시 강남구 역삼동 727-9",NA,NA,NA,NA,NA
37.49202869,127.0096539,"서울특별시 서초구 서초동 1553-5","업무시설",18,8,NA,"업무시설"
37.51104982,127.0262006,"서울특별시 강남구 논현동 136-4","공동주택",3,1,NA,"공동주택"
37.49136551,127.0290288,"서울특별시 서초구 서초동 1337-4","업무시설",15,3,NA,"업무시설"
37.51310022,127.0300734,"서울특별시 강남구 논현동 128-14","업무시설",5,1,NA,"업무시설"
37.51090598,127.0275459,"서울특별시 강남구 논현동 148-10","일반상점",3,1,NA,"일반상점"
37.50664104,127.0031874,"서울특별시 서초구 잠원동 163",NA,NA,NA,NA,NA
37.50232387,127.0398506,"서울특별시 강남구 역삼동 677-24","교육시설",4,1,NA,"교육시설"
37.47777366,127.0463601,"서울특별시 강남구 개포동 1234-17","일반상점",4,1,NA,"일반상점"
37.48271594,127.0134976,"서울특별시 서초구 서초동 1758",NA,NA,NA,"공동주택","공동주택"
37.4996211,127.050413,"서울특별시 강남구 역삼동 755-1","아파트",24,2,"공동주택","아파트"
37.52036105,127.014575,"서울특별시 서초구 잠원동 49-29","공동주택",3,1,NA,"공동주택"
37.50780337,127.0194049,"서울특별시 서초구 반포동 716-18","공동주택",5,0,NA,"공동주택"
37.49738752,127.0225173,"서울특별시 서초구 서초동 1315","아파트",15,1,"공동주택","아파트"
37.45997075,127.0239277,"서울특별시 서초구 우면동 781",NA,NA,NA,NA,NA
37.50918396,127.0274626,"서울특별시 강남구 논현동 157-6","공동주택",3,1,NA,"공동주택"
37.5078594,127.0283222,"서울특별시 강남구 논현동 170-14","공동주택",2,1,NA,"공동주택"
37.47593804,127.0396014,"서울특별시 서초구 양재동 99-1","업무시설",7,1,NA,"업무시설"
37.49420085,126.98742,"서울특별시 서초구 방배동 776-3","아파트",12,1,"공동주택","아파트"
37.4768716,127.0439603,"서울특별시 서초구 양재동 275-4","업무시설",20,5,NA,"업무시설"
