건축면적,부속건축물면적,부속건축물수,건폐율,법정동코드,건물명,블록,번,외필지수,생성일자,EPI점수,에너지효율등급,에너지절감율,기타용도,가구수,친환경건축물인증점수,친환경건축물등급,세대수,호수,옥내자주식면적,옥내자주식대수,옥내기계식면적,옥내기계식대수,지능형건축물인증점수,지능형건축물등급,지,로트,주건축물수,주용도코드,주용도코드명,관리건축물대장PK,새주소법정동코드,새주소본번,새주소도로코드,새주소부번,새주소지상지하코드,신구대장구분코드,신구대장구분코드명,도로명대지위치,옥외자주식면적,옥외자주식대수,옥외기계식면적,옥외기계식대수,대지면적,대지구분코드,대지위치,허가일,허가번호구분코드,허가번호구분코드명,허가번호기관코드,허가번호기관코드명,허가번호년,대장구분코드,대장구분코드명,대장종류코드,대장종류코드명,순번,시군구코드,특수지명,착공일,연면적,총주차수,사용승인일,용적률,용적률산정연면적
248.75,0,0,0,10700,,,0063,0,20120821,0,,0,주택,6,0,,0,0,0,0,0,0,0,,0000,,6,01000,단독주택,11650-12,,0.0,,0.0,0,1,신대장,,0,0,0,0,0,0,서울특별시 서초구 반포동 63번지,,,,,,,1,일반,1,총괄표제부,23,11650,,,248.75,0,,0,248.75
1906.74,0,0,0,10700,신반포궁전아파트,,0065,2,20220510,0,,0,공동주택,0,0,,108,0,0,0,0,0,0,,0001,,3,02000,공동주택,11650-310,10702,150.0,116502121001,0.0,0,0,구대장,서울특별시 서초구 사평대로 150,0,0,0,0,0,0,서울특별시 서초구 반포동 65-1번지,,,,,,,2,집합,1,총괄표제부,24,11650,,,18837.86,0,,0,16792.11
1238.6,0,0,0,10700,,,0069,0,20171118,0,,0,공동주택,0,0,,18,0,0,28,0,0,0,,0001,,3,02000,공동주택,11650-311,10701,93.0,116504163127,0.0,0,0,구대장,서울특별시 서초구 동광로39길 93,0,0,0,0,0,0,서울특별시 서초구 반포동 69-1번지,,,,,,,2,집합,1,총괄표제부,25,11650,,,5087.79,0,,0,3683.4
4315.43,0,0,0,10700,한신서래아파트,,0070,0,20211026,0,,0,"공동주택, 상가",0,0,,414,0,0,0,0,0,0,,0001,,5,02000,공동주택,11650-460,10701,31.0,116504163330,0.0,0,0,구대장,서울특별시 서초구 사평대로28길 31,0,0,0,0,0,0,서울특별시 서초구 반포동 70-1번지,,,,,,,2,집합,1,총괄표제부,26,11650,,,50610.05,0,,0,46350.45
1013.2,0,0,45.38,10700,,,0075,0,20171205,0,,0,공동주택,0,0,,16,0,0,3,0,0,0,,0004,,2,02000,공동주택,11650-451,10701,49.0,116504163127,0.0,0,0,구대장,서울특별시 서초구 동광로39길 49,0,25,0,0,2232.6,0,서울특별시 서초구 반포동 75-4번지,,,,,,,2,집합,1,총괄표제부,27,11650,,,4728.82,0,,181.53,4052.8
1069.91,0,0,40.67,10700,현대반포빌라트,,0077,0,20171118,0,,0,공동주택,0,0,,19,0,1661.76,44,0,0,0,,0001,,2,02000,공동주택,11650-452,10701,37.0,116504163127,0.0,0,0,구대장,서울특별시 서초구 동광로39길 37,0,0,0,0,2630.9,0,서울특별시 서초구 반포동 77-1번지,,,,,,,2,집합,1,총괄표제부,28,11650,,,7116.84,0,,196.32,5165.11
751.23,0,0,55.49,10700,반포동 피카소빌,,0079,1,20100417,0,,0,공동주택(아파트),0,0,,19,0,1076.1,28,0,0,0,,0005,,2,02000,공동주택,11650-53,10701,32.0,116504163129,1.0,0,1,신대장,서울특별시 서초구 동광로41길 32-1,28.16,13,0,0,1353.8,0,서울특별시 서초구 반포동 79-5번지,20021015,1101,신축허가,3210081,건축과,2002,2,집합,1,총괄표제부,29,11650,,20021206,4457.91,41,20040226,249.8,3381.81
360.253,0,0,49.786,10700,,,0082,1,20190718,0,,0,도시형생활주택(다세대-16세대),0,0,,16,0,474,15,0,0,0,,0005,,2,02000,공동주택,11650-100276348,10701,14.0,116504163131,24.0,0,1,신대장,서울특별시 서초구 동광로43길 14-24,0,0,0,0,723.6,0,서울특별시 서초구 반포동 82-5번지,20180409,1101,신축허가,3210141,건축과,2018,2,집합,1,총괄표제부,30,11650,,20180828,1602.5,15,20190712,149.88,1084.5328
0,0,0,0,10700,,,0082,0,20171118,0,,0,공동주택,0,0,,12,0,0,0,0,0,0,,0019,,2,02000,공동주택,11650-453,10701,4.0,116504163131,0.0,0,0,구대장,서울특별시 서초구 동광로43길 4,0,0,0,0,0,0,서울특별시 서초구 반포동 82-19번지,,,,,,,2,집합,1,총괄표제부,31,11650,,,853.22,0,,0,0
517.04,0,0,0,10700,,,0083,0,20171118,0,,0,공동주택,0,0,,6,0,0,0,0,0,0,,0001,,2,02000,공동주택,11650-454,10701,18.0,116504163132,0.0,0,0,구대장,서울특별시 서초구 동광로45길 18,0,0,0,0,0,0,서울특별시 서초구 반포동 83-1번지,,,,,,,2,집합,1,총괄표제부,32,11650,,,1765.23,0,,0,1527.49
