dlvry_loc_pnt_lat,dlvry_loc_pnt_lon
37.48132505,126.9696631
37.47897124,127.0034014
37.47971552,127.0476005
37.48052017,127.0026046
37.5084356,127.0098646
37.48540828,126.9906056
37.51799288,127.0227445
37.51615532,127.0245738
37.48569752,127.0320666
37.51293381,127.0436555
37.48946394,127.0224914
37.50810522,127.0278057
37.50132342,127.0087701
37.49335168,126.9840226
37.48310015,126.9920387
37.4841307,126.9931887
37.4625941,127.0274881
37.48702737,127.0052425
37.47915988,127.0393791
37.47302414,127.0470645
37.49476917,127.0390731
37.46827237,127.0458788
37.50932165,126.9615797
37.49901828,127.0165195
37.4804087,126.9813565
37.4739728,126.9405577
37.4585178,127.0250196
37.46933408,127.0426727
37.4643003,127.0285471
37.51226692,127.0269348
37.5005638,126.9968569
37.4965782,127.0182818
37.46391159,127.0359631
37.50676785,127.0431557
37.48674195,127.0181308
37.48657486,126.9932997
37.47704832,127.0009382
37.48202083,127.0490725
37.46927187,127.0246029
37.48022702,127.0545345
37.50838069,127.0103023
37.4684109,127.0266583
37.4959248,127.0377797
37.46316153,127.0276306
37.48453467,127.0172465
37.46935559,127.0465731
37.47702125,127.0399346
37.4875761,127.0686539
37.48313045,126.9728017
37.49217632,126.9922768
37.48285326,127.0038544
37.49179646,126.9921886
37.4829892,127.0169272
37.4928797,126.9940772
37.48538061,126.9962162
37.50046805,127.0583505
37.51825602,127.0134835
37.46182849,127.0353521
37.46502062,127.0249852
37.49730456,126.9856893
37.4813445,127.0006826
37.50460164,127.0541826
37.48776971,127.0236025
37.48821382,127.0078817
37.48801907,126.9897444
37.51250709,127.0171416
37.48335348,127.0194919
37.48794234,127.0137885
37.50304428,127.0246298
37.49190788,127.010548
37.50529078,127.0013607
37.48504761,127.0126036
37.4897438,126.9968574
37.49785144,126.9994655
37.48766452,127.0145121
37.49661911,127.0180474
37.48918572,126.9960772
37.50244589,126.9993075
37.49307473,127.0283797
37.48624143,126.9855782
37.52329362,127.0381002
37.49646259,126.9927717
37.50804503,127.0177136
37.5036603,127.0142786
37.49246304,126.991633
37.4862302,127.0399417
37.486824,126.972579
37.47611652,126.9628683
37.48713042,126.9968827
37.47499265,126.9811623
37.5095666,127.0063441
37.49101044,126.9855911
37.47401111,126.9810692
37.51984937,127.0264624
37.47765892,126.976246
37.48937055,127.0301158
37.51479414,127.0121583
37.51168459,126.996749
37.5025246,127.0172853
37.48790978,127.0512515
37.47604842,126.999605
37.48535282,126.995494
37.49768122,127.0290096
37.51176701,127.028518
37.51915489,127.0197964
37.5074108,126.9952263
37.48838607,126.9944937
37.49374072,126.9947438
37.48317536,127.0421664
37.48754737,127.0156865
37.4904902,127.0286903
37.48652261,127.0358948
37.50873316,127.020667
37.48871423,127.0337682
37.5129889,127.0178801
37.47938119,126.9901891
37.4990956,127.0102152
37.48868606,127.0117146
37.51051742,127.0430445
37.4822143,126.9960218
37.5157385,127.0136304
37.52659524,127.0180502
37.492219,127.0493219
37.5135036,127.0061947
37.48424228,127.0204084
37.48776809,126.9940836
37.49332395,126.986078
37.48549165,126.9932442
37.507361,126.9693388
37.48774601,127.0087544
37.50002294,127.0204373
37.4996888,127.0161825
37.49088392,127.020065
37.48652344,127.0326806
37.4996783,127.022182
37.49166372,127.0084192
37.48807512,127.0175197
37.4904189,127.0278299
37.5116783,127.0222285
37.47463152,126.9775793
37.5211548,127.0278511
37.50769351,127.0149171
37.47913105,126.9805789
37.50326271,127.0274065
37.4576315,127.0116965
37.50423985,127.0141584
37.51826508,127.0082734
37.4711588,126.9786234
37.48804723,127.0112703
37.51748871,127.0364338
37.5074529,127.0108015
37.47988106,126.9860506
37.48360305,126.9971883
37.5107567,127.0079849
37.49668541,127.0276852
37.4771559,127.0050645
37.47893712,127.0078542
37.49753582,127.0305611
37.4880752,127.0220193
37.49019462,127.0063432
37.50648988,127.0301847
37.48093629,126.9747738
37.48610308,127.0151311
37.50262793,126.9588857
37.47485372,126.9778015
37.5157131,127.0108683
37.48221452,127.008104
37.48313118,127.0136035
37.50928093,127.0232504
37.4716939,127.0238055
37.47610479,127.0453786
37.48493589,126.9779956
37.48199205,126.9929943
37.46567413,126.9606554
37.49365729,126.9947112
37.5034343,127.0091589
37.4929819,127.0515142
37.49104663,126.9969659
37.50737856,127.0246018
37.46935522,127.0260194
37.48488047,126.9852727
37.4879913,126.9899944
37.48649123,126.9763846
37.4855415,127.0148615
37.499913,127.0445923
37.48488047,126.9854671
37.4969412,127.0194603
37.48759439,127.013714
37.4775118,127.0566283
37.48545795,126.982958
37.48628884,127.0136636
37.50451814,127.0446556
37.50807348,127.0554601
37.47518287,126.9725142
37.50621208,127.0272961
37.5155007,127.0082697
37.4855387,127.0118474
37.4751128,126.9899452
37.46863344,127.0456843
37.51370115,127.0158594
37.49889784,127.0129039
37.49543474,127.0275921
37.48935262,127.0103536
37.49765705,127.0011042
37.50337858,126.9999653
37.49743485,127.0012431
37.47702012,126.9769959
37.48360334,127.0132702
37.48139633,126.9744355
37.4751593,126.9811067
37.48807427,126.9699962
37.4868424,127.027813
37.49804635,127.0264908
37.49010202,126.9814951
37.496268,126.994077
37.48836322,126.9903211
37.5120451,127.0474885
37.48903257,126.9959799
37.48196452,127.0063264
37.4986756,127.0250594
37.4899081,127.0095759
37.47577157,127.0497116
37.48860325,127.0404343
37.48576893,126.9673299
37.46996526,126.9702467
37.48960296,127.0306573
37.5040953,127.0169338
37.51973859,127.0440997
37.49365814,127.0364345
37.50496218,127.0250463
37.48554693,126.9783289
37.49414413,126.9872292
37.49028912,127.0367134
37.51826613,127.0214351
37.4728852,127.0508499
37.49142696,127.0096842
37.5095392,127.0000622
37.47544014,126.9924233
37.46488367,127.0346299
37.50685007,127.0160327
37.49073652,127.0316281
37.48185321,126.9948275
37.4961617,127.0167239
37.49699075,127.0175194
37.50013023,127.033485
37.49035254,127.0121035
37.51873828,127.0202686
37.5030396,126.9965206
37.48173306,127.0518922
37.48712559,127.0481319
37.50921179,127.0304346
37.4760036,127.0025859
37.4919623,126.9625783
37.48624131,126.979301
37.48332534,126.9987993
37.5034905,126.9981595
37.49207464,127.0164086
37.49572008,127.0445013
37.5067968,127.0024391
37.49168566,127.0090204
37.5013705,127.0214781
37.47375511,127.0464967
37.48304713,126.9732183
37.50601756,127.021741
37.49911694,126.9972468
37.51243025,126.998594
37.48976945,127.0219081
37.47993356,127.0492438
37.48015834,126.9600529
37.48445386,126.9992747
37.4767071,127.0020216
37.48985562,127.0137944
37.47381399,127.0465198
37.49061641,126.9803462
37.47973828,126.9850526
37.48695591,127.0116333
37.47793783,127.0409623
37.47118868,127.0447677
37.50205683,127.012787
37.4830345,127.0155897
37.50026957,127.0118549
37.48204747,126.9853561
37.47054978,127.040157
37.49213045,127.030935
37.49013141,127.0307604
37.49301841,126.984967
37.51375175,127.0534928
37.47710488,127.056822
37.48482504,126.9922721
37.49046357,127.0087149
37.47843682,126.9877449
37.4818241,127.0066844
37.50421295,127.0142121
37.53076493,127.0352669
37.4972061,127.0274113
37.49005771,127.018209
37.50937884,127.0529048
37.47890892,126.9841897
37.47146647,127.0474619
37.49504646,127.013631
37.49274086,126.9958826
37.5084896,127.0279904
37.5010105,127.0212019
37.5062939,127.0107116
37.50448918,127.0324376
37.47871478,127.0000493
37.509632,127.0082722
37.48342158,127.003326
37.49201956,127.0430173
37.51732179,127.0214352
37.47636234,127.0004005
37.48957442,126.9883279
37.50501736,127.0042426
37.4919359,127.0239079
37.481436,126.957303
37.50873943,127.0200744
37.4570949,127.018532
37.49354125,127.0292083
37.44602454,127.0229371
37.482964,126.9836896
37.48419573,127.0178505
37.51698829,127.009714
37.49482403,127.0007155
37.48549182,127.0025211
37.51387829,127.0515159
37.50765208,127.020829
37.50491996,127.002153
37.50037973,127.0445169
37.50718415,127.0253518
37.50004587,127.012992
37.49151104,127.0057209
37.48568667,127.0266023
37.50007512,127.0129028
37.47729756,126.9596642
37.48910241,126.9969104
37.48901865,126.9726626
37.48965809,127.0076039
37.50904468,127.0047703
37.49945688,127.0212396
37.49340799,127.0263798
37.48349224,127.0128814
37.48027003,126.9928555
37.4981304,126.9806901
37.46552253,127.0367408
37.48177024,127.0144924
37.48593563,126.9702463
37.49565772,127.0255465
37.49185342,127.0132875
37.4860085,126.9968067
37.48379715,126.9788289
37.4957403,126.984217
37.49399129,127.0279352
37.49743537,127.0302683
37.48729773,127.0343515
37.49124145,127.0190472
37.4980171,127.0133462
37.50695693,127.0019463
37.50976708,127.0193245
37.49899147,127.0704868
37.51078853,127.0300777
37.49979614,127.0261852
37.48693629,127.0135756
37.4841472,126.9963043
37.5075353,126.946819
37.5166043,127.0103167
37.49008188,127.0182429
37.50759849,127.0072225
37.47882589,127.0007437
37.4966731,126.9893116
37.4871962,126.9957328
37.4870359,127.0055015
37.4889793,127.0371986
37.48046867,126.9962006
37.48332525,126.9937442
37.48035336,126.9933277
37.48476957,126.9964106
37.48288008,126.9506648
37.48356712,126.9928332
37.50229581,127.0239631
37.46714082,127.0433174
37.5096803,127.015261
37.51770284,127.0383249
37.48957503,127.0222692
37.4873942,127.0382482
37.4925186,126.9924385
37.50801739,127.0254906
37.50598996,127.0314901
37.49007498,127.0228247
37.51440543,127.0195743
37.48485339,127.0240747
37.49565772,127.0255743
37.4934782,127.015454
37.49106104,126.9892093
37.47974228,126.9913556
37.49671331,127.034629
37.51729383,127.011075
37.48807511,127.0167698
37.48771372,126.9988825
37.4929854,127.0118632
37.4854352,127.0033038
37.47396482,126.9716354
37.48743662,127.0349903
37.49032444,126.9942162
37.4929072,126.978912
37.48162199,126.9943906
37.4571049,127.0184311
37.50029562,127.0007153
37.48469775,127.031333
37.47342453,126.9753229
37.51333947,127.0272458
37.50687365,127.0022471
37.49949014,126.999521
37.487308,126.998755
37.49252255,127.0141252
37.4881067,127.0253088
37.52109927,127.0289344
37.49400601,127.0492996
37.46977221,127.0467953
37.48688098,127.0265745
37.49165767,126.9967993
37.47418833,127.0448232
37.49865736,127.0250465
37.50943408,127.0356563
37.49405467,127.0162124
37.50040723,127.0290461
37.4944081,127.0386565
37.50679529,127.0241297
37.47713089,127.0505603
37.50173966,126.9872165
37.4986956,127.0250808
37.49672384,126.985333
37.48440896,127.0219361
37.49467122,127.0176745
37.48260346,127.0134091
37.49040809,127.0122979
37.51129463,127.0166858
37.50594056,127.0275132
37.51131859,127.0172948
37.5041426,127.0166222
37.4650779,127.0235753
37.48093636,126.9782179
37.48407561,127.0191863
37.48154787,127.0047155
37.50191774,127.0084273
37.49807339,126.9855223
37.5050361,126.9649599
37.50240708,127.0337123
37.48579776,127.0260468
37.47552031,126.9775515
37.4758243,127.0376749
37.48124249,127.012437
37.49733208,127.0268624
37.50796144,127.0029371
37.47149425,127.0474897
37.4918527,127.0310461
37.51176681,127.0175746
37.47507857,127.0313908
37.48429735,126.9932442
37.48821386,127.0099093
37.50465081,127.0197956
37.5033702,126.9977477
37.4808636,126.9747128
37.50979498,127.0262405
37.48144797,127.0139727
37.49526874,127.018075
37.50624581,126.9939873
37.48596365,126.9838561
37.50543377,126.9927437
37.48851939,127.0108814
37.49868259,127.0251103
37.47768791,127.0440176
37.50607299,127.0155471
37.49846527,127.0179456
37.50926754,127.0416002
37.49403207,126.9845713
37.5150635,127.0116285
37.49254642,126.9949105
37.49876858,127.0316848
37.47882676,127.0489615
37.47418817,127.0359629
37.51643304,127.0234628
37.48582471,126.9801065
37.46891083,127.0260195
37.49849672,126.9997753
37.48677914,126.9514465
37.4868984,126.9962013
37.50474026,127.0401283
37.47974202,126.9765237
37.49290802,127.0246578
37.50993382,127.024574
37.50716245,127.0248269
37.50046329,127.057599
37.47940792,127.0057614
37.49676874,127.0276019
37.49137986,126.9934107
37.52634878,127.0355447
37.49050117,126.9847806
37.49346279,126.9841615
37.50449049,127.0515717
37.49438026,127.0350735
37.48473802,127.0047809
37.48235332,127.0039933
37.4883243,126.9734681
37.48329782,127.0131869
37.4975485,127.0189405
37.48535348,127.0321851
37.49099788,127.0116099
37.49751808,126.9959381
37.49949172,127.0258071
37.4912624,127.0237084
37.5042403,127.0390173
37.51165589,127.0275181
37.46813345,127.0432679
37.49104639,126.9836616
37.50971171,127.0296013
37.47552054,126.9903836
37.5076013,127.0115114
37.47334514,126.9810968
37.48730456,127.0118073
37.48741516,127.0139363
37.50643924,127.0215363
37.4581951,127.019685
37.48713042,126.9970216
37.47974257,127.0073264
37.4751037,126.9780514
37.487105,126.9899868
37.48515856,127.0047154
37.4911221,127.0204172
37.48636503,126.96659
37.48246423,126.9936331
37.4918624,127.0098011
37.47493832,127.0490727
37.47351958,127.0400652
37.49957426,127.0438225
37.50557306,127.015686
37.47268812,127.0235196
37.48490925,127.0412398
37.49410191,127.0017432
37.4836308,126.9958273
37.47686871,127.0002212
37.4837422,127.0127425
37.5030381,126.9964064
37.49078258,127.0220913
37.49043585,127.0114091
37.47671478,126.9871061
37.47491054,127.0484895
37.48274152,126.9682188
37.47152208,127.0504061
37.49124071,126.9781343
37.49403841,126.9997111
37.47602247,126.9876731
37.5031974,126.9971303
37.48971406,127.0309629
37.4633005,127.0331023
37.48293621,126.9829952
37.49869813,127.0054791
37.4890474,127.0271021
37.49196383,127.0329904
37.48173782,126.9757835
37.49656196,127.0196144
37.47349706,126.9418317
37.49115759,126.9892166
37.48349192,126.9952163
37.492935,126.9803563
37.4745216,127.0435455
37.48529768,127.0185475
37.48962764,127.0076327
37.48410414,127.0610992
37.4820845,127.0785944
37.50299275,127.0398481
37.48789579,127.0052155
37.52015773,127.0246125
37.50929507,127.0283792
37.4906029,127.0342681
37.46977183,127.0256028
37.50232322,127.0049616
37.50160169,127.0377119
37.50824061,127.0331958
37.46434912,127.0357175
37.49671362,127.0515441
37.50376761,127.0099088
37.5192141,127.0149647
37.4888494,127.009491
37.4827616,126.9840609
37.48582333,127.0286245
37.50829505,127.0205466
37.50615674,127.0389339
37.48886226,127.0351173
37.49507398,126.9989934
37.49190975,126.9866313
37.48285345,127.0143812
37.503928,127.0129009
37.4883531,127.0306574
37.477667,126.9988643
37.49276849,126.9881056
37.48996183,126.9961793
37.495568,127.0051521
37.4734662,127.0449343
37.48207571,127.0114093
37.48971342,126.9952717
37.5170894,127.0170485
37.47951982,126.9762459
37.51370089,127.0091879
37.4758495,126.9908749
37.49226867,126.9949938
37.49981348,127.0060861
37.4794528,127.000045
37.47896707,126.9841343
37.4792461,126.9776072
37.48882471,126.9992713
37.48165912,127.0134091
37.49262958,126.9861058
37.48921401,127.0248246
37.4756755,126.9890313
37.48135285,126.9715241
37.49504694,127.0399341
37.49379165,126.9996901
37.51312775,127.0166302
37.51251056,126.9991696
37.49931799,127.0292284
37.49415759,127.0085203
37.51004164,126.9960882
37.48771384,127.0056041
37.47682589,126.9874672
37.47860326,126.9765515
37.50275687,127.0079415
37.48821392,127.0134645
37.48693693,127.0489613
37.50212799,126.9586635
37.5019348,126.9947313
37.48535246,127.0186394
37.4911537,126.9710972
37.48071542,127.0482671
37.47591023,127.037796
37.49523604,126.9869093
37.46591122,127.0283527
37.49201896,127.0096036
37.4831316,127.0373236
37.49371181,127.0170468
37.4804732,127.005359
37.47032625,126.9656916
37.4455246,127.0231593
37.4983559,127.0196157
37.51182255,127.0280736
37.48818319,126.956681
37.493239,127.0142112
37.48429763,127.0091039
37.4727628,127.0229875
37.50395324,127.0104717
37.48649226,127.0335183
37.48635295,127.0091038
37.4847018,127.031349
37.4749371,126.9806901
37.48515821,126.984995
37.5144282,127.0142172
37.49226871,126.9969103
37.50090723,127.0322402
37.4942786,126.9845993
37.4875474,127.0175197
37.49328803,127.033481
37.50940615,127.027296
37.50071294,127.0398784
37.48282492,127.0079657
37.50518472,127.0438501
37.48871417,127.0305463
37.49860186,127.0280462
37.51521068,127.0076587
37.50185711,127.0096652
37.5115169,127.0206299
37.48713097,127.0276299
37.49071289,126.9722737
37.4871747,127.0058792
37.4925615,127.0185112
37.50733969,126.9943151
37.4837369,127.0106416
37.51218368,127.0311844
37.48137739,127.005366
37.4744137,127.0535251
37.47199421,127.0487118
37.50339033,127.0493005
37.50648999,127.0366841
37.49771231,126.9853835
37.50179302,127.0101256
37.51557386,127.0462774
37.49879612,127.0186026
37.47260376,126.9656082
37.50743423,127.031129
37.47818639,126.9625805
37.4755495,127.0472481
37.49046407,127.036379
37.5190505,127.014862
37.47904738,126.9612473
37.47371616,127.0446843
37.49865532,127.0189188
37.50615625,127.0117975
37.50280569,127.0245809
37.47401625,127.0466092
37.4825069,127.0155293
37.52167965,127.0270664
37.46868895,127.0438512
37.5145795,127.0437659
37.5063621,127.0288067
37.50563696,127.0220292
37.47218817,127.0229363
37.48013071,126.9679689
37.47960801,126.9760397
37.49554323,127.0301909
37.49404607,126.9850503
37.51718299,127.0253237
37.47322264,127.051306
37.51307223,127.0179634
37.4834646,127.0204362
37.51671062,127.0138803
37.50113904,127.0179336
37.49026958,127.0324905
37.49649049,126.9999377
37.49083833,126.9793815
37.50096265,127.0250742
37.51072745,127.0250615
37.48429502,126.9746959
37.4977386,127.0198182
37.52465476,127.0482103
37.49799092,127.0332402
37.51240566,127.0193799
37.50710676,126.9945001
37.47790951,127.0107428
37.5064621,127.0301847
37.48646042,127.0135689
37.48052038,126.9781635
37.50054559,127.0006042
37.49326824,126.977051
37.4992454,127.0140326
37.49399144,127.03649
37.49760126,126.9880221
37.48360315,127.0027156
37.47946481,127.0064654
37.50182306,126.9918272
37.50471211,127.0193524
37.5098658,127.0016738
37.49240422,127.0213211
37.5078026,127.0123011
37.5164243,127.0407694
37.4864089,127.0314074
37.4834862,126.9842447
37.50585073,127.0116308
37.47104377,127.0403529
37.50001852,127.0364898
37.5129024,127.0220058
37.48860335,127.0463226
37.49927707,127.0411342
37.50612873,127.0256851
37.48404737,126.9930498
37.491565,126.9858741
37.48785353,127.0514611
37.48988069,127.0301852
37.5030402,127.0139642
37.48760259,126.9973549
37.49393031,127.034862
37.48804784,127.0449061
37.47860345,126.9868005
37.50068471,127.0140752
37.5008521,127.0557381
37.48937583,126.99763
37.49865719,127.0153529
37.50624019,127.0460166
37.5118615,126.995147
37.49254689,127.0213248
37.46273726,127.0239859
37.49910206,127.0422671
37.48567299,127.01324
37.51229346,126.9978219
37.47968686,126.9984661
37.50612918,127.0509606
37.4826282,126.9947106
37.47863109,126.979579
37.48124218,126.9951886
37.49074192,127.0421007
37.48540875,127.0166587
37.50571156,126.9952712
37.507392,127.0173593
37.48894418,127.0523101
37.4858526,126.9965758
37.49218578,127.0189639
37.51285031,127.0337675
37.51519721,127.0236212
37.49274107,127.0079926
37.48384235,127.0202654
37.45971743,127.0244643
37.49196375,127.0279909
37.4903266,127.0278931
37.48599143,126.9843561
37.4635115,127.0260652
37.4884364,127.0292131
37.49665373,127.0126237
37.48651904,126.9781344
37.52071025,127.0194075
37.48393589,126.9717184
37.49233026,126.9798836
37.4854365,127.015631
37.50587866,127.0202412
37.51237809,127.0309345
37.4782753,127.0382554
37.48404871,127.0675986
37.49100563,127.0102848
37.4972042,127.021907
37.5144184,127.0091521
37.52901518,127.0382389
37.50840595,127.0096865
37.48840898,127.0487668
37.52143232,127.0152967
37.48849118,126.9864947
37.51098932,127.0280736
37.49646359,127.0482944
37.48974105,126.987078
37.48628787,126.9806792
37.48732562,127.0406287
37.49060176,126.9702461
37.48146394,126.9708297
37.48154769,126.9946608
37.49393061,127.0278152
37.473666,127.0525054
37.51079493,127.0301012
37.48613058,127.0223786
37.51021163,127.0281292
37.50906612,126.999758
37.4878921,127.0332127
37.51821059,127.0217962
37.4838128,126.9846677
37.5015021,126.9969037
37.48838009,126.986828
37.48538091,127.0132702
37.50737858,127.0258239
37.50404552,127.0194357
37.4934006,127.0154475
37.5309777,127.0260757
37.49143747,127.0135731
37.48580015,127.0154788
37.50943396,127.0291014
37.5182416,127.0129129
37.48868597,127.0066873
37.48140913,127.0120204
37.51157266,127.0322677
37.48615822,126.9920498
37.50754472,126.9974376
37.50651747,127.0201578
37.48596364,126.9830229
37.4915468,127.0099925
37.49231509,126.9858947
37.49136384,127.0325714
37.45752319,127.0221868
37.4798254,126.9794956
37.4999781,127.0158748
37.50143534,127.0543215
37.48892216,126.9987959
37.49357397,126.9892721
37.49026856,126.9755235
37.47704896,127.0364627
37.50635085,127.0217132
37.48415883,127.0132424
37.4942858,126.9804539
37.48469789,127.0031557
37.49468493,126.9875222
37.50243467,127.0236576
37.49174079,126.9854114
37.47260404,126.9811623
37.47699274,126.9989939
37.49737955,127.0152419
37.51293337,127.0190466
37.50660902,127.0284326
37.500952,127.0229123
37.52804189,127.0480892
37.48843926,126.9902558
37.49388035,127.0371289
37.49225466,127.0363745
37.48929742,127.0299352
37.46907745,127.0246862
37.48554724,126.9956884
37.48590471,126.9842277
37.48440125,127.0301867
37.4814091,127.0106316
37.48590905,127.0369624
37.48557532,127.0123813
37.47474267,126.9802735
37.4918242,126.9906331
37.50201793,127.0240509
37.48772981,127.0166134
37.4977023,126.9868472
37.4866862,127.0069651
37.47774207,126.9662191
37.4779528,127.0511336
37.4916019,126.9848281
37.50343351,126.965274
37.47881985,126.9808279
37.49401817,126.9784675
37.4966064,127.0221983
37.50479539,127.0169359
37.48450369,127.0169166
37.50721182,127.019269
37.48925234,126.9942591
37.48499154,126.9839395
37.4893705,127.0255914
37.50272178,127.0080223
37.49496383,127.0519608
37.48649247,127.0451839
37.47310508,127.042129
37.49063042,127.0197139
37.5068704,127.0161941
37.49051941,127.0247134
37.5085174,127.029268
37.47271597,127.0276303
37.50401739,126.9997709
37.4935476,127.0674594
37.49154622,126.9775788
37.49204688,127.0175196
37.49213049,127.0334626
37.48604812,127.047517
37.47929765,126.9777736
37.48004788,126.9952719
37.49696188,127.0200191
37.4799251,127.0540385
37.47682694,127.0459341
37.47877103,127.0390458
37.50748941,127.0109086
37.46263377,127.0253253
37.4966641,127.0113586
37.5031271,127.013881
37.4761061,126.9777007
37.47363572,127.0480799
37.487742,127.034018
37.46493784,126.9574703
37.49695619,127.0299509
37.49104727,127.0326293
37.4875049,126.9703056
37.49170789,127.0324497
37.49024419,126.9851623
37.50095831,126.9635931
37.47779787,126.9801623
37.4969769,127.0299036
37.47941597,127.0073354
37.51302019,127.0549334
37.47996465,127.0007159
37.51791371,127.0177161
37.48960202,126.9782454
37.49440815,127.0416562
37.50668434,127.0327678
37.47990871,126.9787457
37.50290704,127.0347955
37.45682871,127.0154097
37.49458361,127.0508264
37.5033844,126.997694
37.49076933,127.0220192
37.5130443,127.0096864
37.4927013,127.020743
37.46809197,127.0456352
37.49003422,127.0181991
37.4993094,127.0186794
37.46896664,127.0406848
37.50449004,127.0262129
37.47946448,127.0076839
37.49010208,126.9849393
37.50654482,126.9964378
37.4894914,127.0051597
37.50648926,126.9956878
37.48235283,126.9766902
37.47024398,127.0241863
37.4905185,126.9741069
37.51012841,127.0338231
37.48202008,127.0070208
37.49337967,126.9959382
37.4880875,127.067567
37.4792426,127.0058266
37.4829939,127.0389277
37.52838502,127.0370361
37.4811994,127.0066443
37.52593205,127.0294342
37.51659958,127.0174911
37.50140718,127.0327124
37.51060045,127.0268793
37.49068618,127.0317961
37.48738053,127.0047986
37.47571589,127.0421845
37.51887731,127.0295455
37.52251584,127.0327396
37.5144332,127.0193799
37.501152,127.0146835
37.50490656,127.0211855
37.5067809,127.043164
37.50979522,127.0399615
37.5022254,127.0243887
37.5159856,127.0447168
37.51140589,127.0258516
37.50682298,127.019769
37.48549989,127.0135565
37.47360025,126.975535
37.49418503,126.9899109
37.477038,127.0047737
37.4967894,127.0183887
37.50090709,127.0245465
37.46566114,127.022131
37.48638063,127.0038821
37.51421104,127.0211297
37.48335408,127.0528222
37.51238645,126.9983267
37.47521471,126.9735796
37.51079021,127.0418829
37.47977005,126.9908279
37.49274107,127.007576
37.46979996,127.0454343
37.5029492,127.0238544
37.47246669,127.0462404
37.48296379,126.9723017
37.50737845,127.018408
37.47407728,127.0472396
37.51054488,127.0257405
37.48445195,127.0312332
37.48218999,127.0119509
37.48510348,127.0309074
37.50229581,127.0240187
37.51135379,126.9992805
37.49182498,127.0339625
37.48515768,126.98004
37.49635212,127.0278519
37.50907245,127.0047703
37.53054841,127.0409537
37.49057418,126.9811063
37.49249039,126.9683852
37.49591749,127.0117974
37.4919893,127.0361472
37.50086775,127.0091821
37.51998831,127.0304621
37.50721148,127.0006318
37.48343618,126.9848839
37.48546364,126.9798843
37.48593681,127.0359347
37.47648797,127.0024211
37.497853,127.019981
37.491945,126.995233
37.49863008,127.0526829
37.49407441,127.0056566
37.4847503,126.9908984
37.5073173,127.013191
37.49071407,127.0378789
37.46493894,127.018798
37.50371185,126.9986599
37.5166841,127.0478795
37.50412789,126.9662461
37.4967695,127.0171599
37.49674103,127.0314071
37.5196271,127.0222128
37.48171469,127.0144924
37.5020786,127.0108809
37.48743635,127.0201028
37.4992682,127.0141586
37.46924439,127.0405181
37.49471354,127.0344624
37.51714262,127.0135094
37.49271336,127.0115479
37.49662982,127.0250743
37.47678728,127.0026893
37.50510107,127.025574
37.5147926,127.0095777
37.4922417,127.0393787
37.47668947,126.9936298
37.47318839,127.0416846
37.49693747,127.029939
37.5107116,127.0299624
37.4882082,127.0167111
37.50665619,127.011853
37.5082863,127.0044801
37.49085262,127.0201027
37.48212667,127.0070648
37.4976278,127.0174153
37.48304767,127.0029934
37.48113138,127.0117149
37.502546,127.0225982
37.49269668,127.012982
37.50321623,127.0233141
37.49151912,127.0152142
37.50726715,127.0072423
37.50143494,127.0321569
37.51993269,127.0260736
37.4878408,127.0051503
37.46805016,127.0451844
37.48593627,127.0059652
37.52362677,127.0300175
37.51015614,127.03124
37.50721222,127.0419058
37.49540703,126.9856057
37.48602711,126.9691541
37.50093463,127.0113254
37.48654744,127.0128535
37.52107143,127.0254069
37.49340726,126.9855502
37.50560104,127.0271572
37.49529672,127.0294073
37.49304833,127.0202007
37.5060846,127.0164927
37.4851313,127.0332961
37.48110306,126.9812732
37.48549257,127.044684
37.48935284,127.022547
37.4966901,126.9904166
37.49196397,127.0406564
37.4967581,127.0228692
37.47863125,126.9882171
37.49240821,127.0320182
37.47976935,126.9517481
37.4976928,126.984691
37.50503226,127.0219976
37.50657271,127.0028816
37.48832544,127.0369624
37.48358905,127.0177781
37.49243569,127.0153809
37.50096261,127.02288
37.49071323,126.9911331
37.4968799,127.0312126
37.48851934,127.007965
37.47619362,126.978865
37.49460344,126.993705
37.50612867,127.0225743
37.51845,127.0243688
37.50212925,127.0292682
37.51846063,127.0260458
37.5052124,127.0386839
37.49019666,127.0306838
37.49237996,127.0052985
37.47666037,127.0506559
37.5012563,127.0047065
37.45641205,127.0132154
37.50291936,127.00953
37.506802,126.9950169
37.48387283,127.0179615
37.4572137,127.0156841
37.49693564,127.0419061
37.50854497,127.0176302
37.49113065,127.0357957
37.49812912,126.9959658
37.48218294,126.9800162
37.49490903,126.9571221
37.4904562,126.9949876
37.4745035,127.0489898
37.50898938,127.018519
37.4858803,126.9790388
37.48707485,126.9962439
37.4903069,126.9835046
37.5012129,127.0404895
37.5029092,127.0008987
37.49615691,126.9839392
37.48467591,127.0313833
37.48754723,127.0080206
37.48229791,127.0116315
37.48928975,126.9861527
37.497019,127.0441281
37.48171415,126.9842451
37.48757536,127.0278243
37.48221461,127.0132147
37.4725515,126.9776357
37.47438135,126.9666914
37.49335169,126.9843003
37.49105315,127.0085231
37.47454924,127.0356018
37.50790635,127.028657
37.49782419,127.028574
37.48246438,127.0016324
37.50119558,127.0355242
37.52732057,127.0178241
37.4841681,126.9937722
37.5248016,127.0443581
37.4927413,127.020797
37.5067668,127.0111988
37.48329824,127.0367959
37.48988008,126.9960494
37.5020445,127.0084457
37.5176827,127.0124915
37.46664934,126.9888821
37.4972435,127.0180096
